"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"Greece","Greece_7","otu903",3,9,9,1,1,1,9,9,"9",9274,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_7","otu908",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",3679,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_7","otu94",3,9,9,1,1,1,9,9,"9",6331,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Ulvophyceae","Dasycladales","Polyphysaceae","Acetabularia","Acetabularia acetabulum"
"Greece","Greece_7","otu941",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",6685,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_7","otu949",3,9,9,1,1,1,9,9,"9",13454,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_7","otu950",3,9,9,1,1,1,9,9,"9",7972,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1",1,3,3,1,1,1,3,3,"3",1016,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10026",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",5,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1004",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",947,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10073",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",83,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Ciliophora","Phyllopharyngea","Endogenida","Acinetidae","Luxophrya",NA
"Greece","Greece_8","otu1020",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",81,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10207",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10331",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1040",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10444",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",3,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu10501",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10530",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1055",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",109,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10651",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1089",3,9,9,1,1,1,9,9,"9",2730,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Ulvophyceae","Ulvales","Phaeophilaceae","Phaeophila","Phaeophila dendroides"
"Greece","Greece_8","otu1090",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1863,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu10952",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",64,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu10995",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",8,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae",NA,NA
"Greece","Greece_8","otu11",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",63,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu110",3,9,9,1,1,1,9,9,"9",1155,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1101",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1123",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",1046,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu11274",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Ciliophora","Oligohymenophorea","Philasterida","Orchitophryidae","Mesanophrys","Mesanophrys carcini"
"Greece","Greece_8","otu1134",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",252,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu11400",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1141",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",785,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu11441",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu11586",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1178",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",138,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1179",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",294,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu118",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",447,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1188",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1703,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1204",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",3648,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1207",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",102,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu12075",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1213",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",880,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu12137",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",11,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1223",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",699,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1233",3,9,9,1,1,1,9,9,"9",5089,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Rhodophyta","Florideophyceae","Hapalidiales",NA,NA,NA
"Greece","Greece_8","otu12412",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",12,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1248",3,9,9,1,1,1,9,9,"9",5221,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu12613",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1308",3,9,9,1,1,1,9,9,"9",5219,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora abbreviata"
"Greece","Greece_8","otu131",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",76,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Annelida","Polychaeta","Sabellida","Serpulidae",NA,NA
"Greece","Greece_8","otu1310",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",978,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1314",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1010,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu132",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",771,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu13200",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",15,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu13217",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1323",3,9,9,1,1,1,9,9,"9",2026,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu133",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",233,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1343",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",3,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu13505",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",794,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1356",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",738,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1367",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",16,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1368",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",17,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Ciliophora","Phyllopharyngea","Dysteriida","Dysteriidae",NA,NA
"Greece","Greece_8","otu137",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",348,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1373",3,6,9,0.666666666666667,0.666666666666667,0.666666666666667,6,6,"6",829,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1385",3,9,9,1,1,1,9,9,"9",2274,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Oomycota",NA,"Anisolpidiales","Anisolpidiaceae","Anisolpidium","Anisolpidium rosenvingei"
"Greece","Greece_8","otu13909",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",8,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1392",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1508,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1393",2,6,6,1,1,1,6,6,"6",2207,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1396",3,9,9,1,1,1,9,9,"9",2267,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1403",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu14107",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",73,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1411",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",1137,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1413",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",12,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Bigyra","Thraustochytrida","Thraustochytriidae","Monorhizochytrium","Monorhizochytrium globosum"
"Greece","Greece_8","otu1417",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",37,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu14264",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",4,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"Greece","Greece_8","otu1436",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",3,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"Greece","Greece_8","otu1456",3,9,9,1,1,1,9,9,"9",3816,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1478",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",24,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Porifera","Demospongiae","Poecilosclerida",NA,NA,NA
"Greece","Greece_8","otu148",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",4585,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu14878",1,3,3,1,1,1,3,3,"3",36,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1491",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",103,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1494",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",102,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu15",3,9,9,1,1,1,9,9,"9",4778,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum",NA
"Greece","Greece_8","otu15108",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",3,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1514",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2253,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu15248",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",14,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1528",2,6,6,1,1,1,6,6,"6",2271,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Rhodophyta","Florideophyceae","Rhodymeniales","Champiaceae","Gastroclonium","Gastroclonium pacificum"
"Greece","Greece_8","otu153",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",71,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu154",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",402,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu15422",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",46,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu15446",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu155",3,9,9,1,1,1,9,9,"9",67734,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Annelida","Polychaeta","Terebellida","Terebellidae","Spinosphaera","Spinosphaera hutchingsae"
"Greece","Greece_8","otu156",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1569",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",1117,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1570",3,5,9,0.555555555555556,0.333333333333333,1,5,5,"5",956,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1575",3,9,9,1,1,1,9,9,"9",1847,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1592",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",7,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1598",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",41,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu160",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",70,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1615",3,9,9,1,1,1,9,9,"9",3276,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1618",1,3,3,1,1,1,3,3,"3",5466,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1620",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1624",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",64,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,"uncultured eukaryote"
"Greece","Greece_8","otu1628",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2019,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1632",3,6,9,0.666666666666667,0.666666666666667,0.666666666666667,6,6,"6",856,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu1636",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",7,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu16505",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",9,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Greece","Greece_8","otu167",3,9,9,1,1,1,9,9,"9",9536,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
