"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"Spain","Spain_10","BGEMIS0698","otu836",1,3,0.333333333333333,152
"Spain","Spain_10","BGEMIS0698","otu840",3,3,1,1089
"Spain","Spain_10","BGEMIS0698","otu86",1,3,0.333333333333333,121
"Spain","Spain_10","BGEMIS0698","otu875",3,3,1,302
"Spain","Spain_10","BGEMIS0698","otu9",3,3,1,3414
"Spain","Spain_10","BGEMIS0698","otu2820",3,3,1,2331
"Spain","Spain_10","BGEMIS0698","otu3273",2,3,0.666666666666667,335
"Spain","Spain_10","BGEMIS0698","otu451",3,3,1,415
"Spain","Spain_10","BGEMIS0698","otu5778",1,3,0.333333333333333,96
"Spain","Spain_10","BGEMIS0698","otu1113",3,3,1,5599
"Spain","Spain_10","BGEMIS0698","otu1116",3,3,1,2324
"Spain","Spain_10","BGEMIS0698","otu112",1,3,0.333333333333333,112
"Spain","Spain_10","BGEMIS0698","otu1137",3,3,1,5977
"Spain","Spain_10","BGEMIS0698","otu1648",3,3,1,3405
"Spain","Spain_10","BGEMIS0698","otu1817",3,3,1,1112
"Spain","Spain_10","BGEMIS0698","otu1864",2,3,0.666666666666667,221
"Spain","Spain_10","BGEMIS0698","otu1961",3,3,1,2812
"Spain","Spain_10","BGEMIS0698","otu1968",2,3,0.666666666666667,235
"Spain","Spain_10","BGEMIS0698","otu2071",2,3,0.666666666666667,462
"Spain","Spain_10","BGEMIS0698","otu2137",1,3,0.333333333333333,123
"Spain","Spain_10","BGEMIS0698","otu2445",3,3,1,417
"Spain","Spain_10","BGEMIS0698","otu317",3,3,1,20595
"Spain","Spain_10","BGEMIS0698","otu349",3,3,1,1144
"Spain","Spain_10","BGEMIS0698","otu3823",3,3,1,3276
"Spain","Spain_10","BGEMIS0698","otu3857",3,3,1,1376
"Spain","Spain_10","BGEMIS0698","otu4598",3,3,1,466
"Spain","Spain_10","BGEMIS0698","otu4774",3,3,1,579
"Spain","Spain_10","BGEMIS0698","otu500",3,3,1,7283
"Spain","Spain_10","BGEMIS0698","otu56",3,3,1,2121
"Spain","Spain_10","BGEMIS0698","otu565",3,3,1,9535
"Spain","Spain_10","BGEMIS0698","otu573",2,3,0.666666666666667,346
"Spain","Spain_10","BGEMIS0698","otu6509",3,3,1,502
"Spain","Spain_10","BGEMIS0698","otu6827",2,3,0.666666666666667,425
"Spain","Spain_10","BGEMIS0698","otu717",3,3,1,8292
"Spain","Spain_10","BGEMIS0698","otu8",3,3,1,2621
"Spain","Spain_10","BGEMIS0698","otu1871",2,3,0.666666666666667,308
"Spain","Spain_10","BGEMIS0698","otu241",3,3,1,2563
"Spain","Spain_10","BGEMIS0698","otu6558",3,3,1,297
"Spain","Spain_10","BGEMIS0698","otu7246",3,3,1,386
"Spain","Spain_10","BGEMIS0698","otu7267",1,3,0.333333333333333,100
"Spain","Spain_10","BGEMIS0698","otu1037",3,3,1,657
"Spain","Spain_10","BGEMIS0698","otu1267",1,3,0.333333333333333,104
"Spain","Spain_10","BGEMIS0698","otu1612",2,3,0.666666666666667,279
"Spain","Spain_10","BGEMIS0698","otu2523",1,3,0.333333333333333,84
"Spain","Spain_10","BGEMIS0698","otu2781",3,3,1,549
"Spain","Spain_10","BGEMIS0698","otu3361",1,3,0.333333333333333,110
"Spain","Spain_10","BGEMIS0698","otu3463",1,3,0.333333333333333,102
"Spain","Spain_10","BGEMIS0698","otu4286",3,3,1,612
"Spain","Spain_10","BGEMIS0698","otu4666",3,3,1,399
"Spain","Spain_10","BGEMIS0698","otu5359",1,3,0.333333333333333,128
"Spain","Spain_10","BGEMIS0698","otu698",3,3,1,3940
"Spain","Spain_10","BGEMIS0698","otu8820",1,3,0.333333333333333,96
"Spain","Spain_10","BGEMIS0698","otu19897",1,3,0.333333333333333,101
"Spain","Spain_10","BGEMIS0698","otu6267",1,3,0.333333333333333,118
"Spain","Spain_10","BGEMIS0698","otu7386",1,3,0.333333333333333,125
"Spain","Spain_10","BGEMIS0698","otu12366",3,3,1,394
"Spain","Spain_10","BGEMIS0698","otu14275",1,3,0.333333333333333,100
"Spain","Spain_10","BGEMIS0698","otu18241",1,3,0.333333333333333,95
"Spain","Spain_10","BGEMIS0698","otu18971",1,3,0.333333333333333,153
"Spain","Spain_10","BGEMIS0698","otu4295",3,3,1,575
"Spain","Spain_10","BGEMIS0698","otu7114",3,3,1,507
"Netherlands","Netherlands_3","BGEMIS0637","otu1",1,3,0.333333333333333,174
"Netherlands","Netherlands_3","BGEMIS0637","otu1031",3,3,1,319
"Netherlands","Netherlands_3","BGEMIS0637","otu1041",3,3,1,574
"Netherlands","Netherlands_3","BGEMIS0637","otu1052",3,3,1,303
"Netherlands","Netherlands_3","BGEMIS0637","otu109",2,3,0.666666666666667,233
"Netherlands","Netherlands_3","BGEMIS0637","otu1095",2,3,0.666666666666667,232
"Netherlands","Netherlands_3","BGEMIS0637","otu1106",3,3,1,1150
"Netherlands","Netherlands_3","BGEMIS0637","otu1117",3,3,1,693
"Netherlands","Netherlands_3","BGEMIS0637","otu113",2,3,0.666666666666667,243
"Netherlands","Netherlands_3","BGEMIS0637","otu1142",3,3,1,1235
"Netherlands","Netherlands_3","BGEMIS0637","otu119",2,3,0.666666666666667,364
"Netherlands","Netherlands_3","BGEMIS0637","otu13",3,3,1,585
"Netherlands","Netherlands_3","BGEMIS0637","otu130",3,3,1,1653
"Netherlands","Netherlands_3","BGEMIS0637","otu131",1,3,0.333333333333333,22
"Netherlands","Netherlands_3","BGEMIS0637","otu1349",3,3,1,1223
"Netherlands","Netherlands_3","BGEMIS0637","otu1382",3,3,1,357
"Netherlands","Netherlands_3","BGEMIS0637","otu14",3,3,1,1607
"Netherlands","Netherlands_3","BGEMIS0637","otu1424",3,3,1,564
"Netherlands","Netherlands_3","BGEMIS0637","otu143",3,3,1,2673
"Netherlands","Netherlands_3","BGEMIS0637","otu146",2,3,0.666666666666667,134
"Netherlands","Netherlands_3","BGEMIS0637","otu147",2,3,0.666666666666667,199
"Netherlands","Netherlands_3","BGEMIS0637","otu150",3,3,1,424
"Netherlands","Netherlands_3","BGEMIS0637","otu1509",3,3,1,825
"Netherlands","Netherlands_3","BGEMIS0637","otu155",3,3,1,8478
"Netherlands","Netherlands_3","BGEMIS0637","otu1573",2,3,0.666666666666667,152
"Netherlands","Netherlands_3","BGEMIS0637","otu1579",3,3,1,349
"Netherlands","Netherlands_3","BGEMIS0637","otu16",3,3,1,3984
"Netherlands","Netherlands_3","BGEMIS0637","otu160",3,3,1,459
"Netherlands","Netherlands_3","BGEMIS0637","otu164",3,3,1,5482
"Netherlands","Netherlands_3","BGEMIS0637","otu1654",2,3,0.666666666666667,276
"Netherlands","Netherlands_3","BGEMIS0637","otu1670",3,3,1,341
"Netherlands","Netherlands_3","BGEMIS0637","otu169",3,3,1,1725
"Netherlands","Netherlands_3","BGEMIS0637","otu1762",1,3,0.333333333333333,152
"Netherlands","Netherlands_3","BGEMIS0637","otu179",3,3,1,848
"Netherlands","Netherlands_3","BGEMIS0637","otu186",3,3,1,2985
"Netherlands","Netherlands_3","BGEMIS0637","otu187",3,3,1,1116
"Netherlands","Netherlands_3","BGEMIS0637","otu19",3,3,1,657
"Netherlands","Netherlands_3","BGEMIS0637","otu191",3,3,1,994
"Netherlands","Netherlands_3","BGEMIS0637","otu201",3,3,1,1083
"Netherlands","Netherlands_3","BGEMIS0637","otu206",3,3,1,755
"Netherlands","Netherlands_3","BGEMIS0637","otu2121",2,3,0.666666666666667,152
"Netherlands","Netherlands_3","BGEMIS0637","otu2153",3,3,1,468
"Netherlands","Netherlands_3","BGEMIS0637","otu221",3,3,1,556
"Netherlands","Netherlands_3","BGEMIS0637","otu2235",1,3,0.333333333333333,110
"Netherlands","Netherlands_3","BGEMIS0637","otu237",3,3,1,761
"Netherlands","Netherlands_3","BGEMIS0637","otu24",3,3,1,4093
"Netherlands","Netherlands_3","BGEMIS0637","otu240",3,3,1,1272
"Netherlands","Netherlands_3","BGEMIS0637","otu245",3,3,1,794
"Netherlands","Netherlands_3","BGEMIS0637","otu246",3,3,1,303
"Netherlands","Netherlands_3","BGEMIS0637","otu2483",1,3,0.333333333333333,113
"Netherlands","Netherlands_3","BGEMIS0637","otu25",3,3,1,5910
"Netherlands","Netherlands_3","BGEMIS0637","otu2522",3,3,1,269
"Netherlands","Netherlands_3","BGEMIS0637","otu2535",3,3,1,408
"Netherlands","Netherlands_3","BGEMIS0637","otu259",3,3,1,941
"Netherlands","Netherlands_3","BGEMIS0637","otu27",3,3,1,1132
"Netherlands","Netherlands_3","BGEMIS0637","otu270",3,3,1,688
"Netherlands","Netherlands_3","BGEMIS0637","otu271",3,3,1,720
"Netherlands","Netherlands_3","BGEMIS0637","otu3",3,3,1,10386
"Netherlands","Netherlands_3","BGEMIS0637","otu305",1,3,0.333333333333333,24
"Netherlands","Netherlands_3","BGEMIS0637","otu309",3,3,1,350
"Netherlands","Netherlands_3","BGEMIS0637","otu31",2,3,0.666666666666667,459
"Netherlands","Netherlands_3","BGEMIS0637","otu324",1,3,0.333333333333333,22
"Netherlands","Netherlands_3","BGEMIS0637","otu3257",3,3,1,334
"Netherlands","Netherlands_3","BGEMIS0637","otu328",3,3,1,2602
"Netherlands","Netherlands_3","BGEMIS0637","otu3350",3,3,1,293
"Netherlands","Netherlands_3","BGEMIS0637","otu337",3,3,1,1915
"Netherlands","Netherlands_3","BGEMIS0637","otu340",3,3,1,3268
"Netherlands","Netherlands_3","BGEMIS0637","otu3456",3,3,1,246
"Netherlands","Netherlands_3","BGEMIS0637","otu35",3,3,1,5247
"Netherlands","Netherlands_3","BGEMIS0637","otu359",3,3,1,390
"Netherlands","Netherlands_3","BGEMIS0637","otu38",3,3,1,3864
"Netherlands","Netherlands_3","BGEMIS0637","otu388",3,3,1,283
"Netherlands","Netherlands_3","BGEMIS0637","otu401",2,3,0.666666666666667,146
"Netherlands","Netherlands_3","BGEMIS0637","otu4010",3,3,1,453
"Netherlands","Netherlands_3","BGEMIS0637","otu407",3,3,1,5569
"Netherlands","Netherlands_3","BGEMIS0637","otu423",3,3,1,889
"Netherlands","Netherlands_3","BGEMIS0637","otu44",3,3,1,1763
"Netherlands","Netherlands_3","BGEMIS0637","otu449",3,3,1,419
"Netherlands","Netherlands_3","BGEMIS0637","otu45",3,3,1,20504
"Netherlands","Netherlands_3","BGEMIS0637","otu459",3,3,1,895
"Netherlands","Netherlands_3","BGEMIS0637","otu46",1,3,0.333333333333333,114
"Netherlands","Netherlands_3","BGEMIS0637","otu4605",3,3,1,752
"Netherlands","Netherlands_3","BGEMIS0637","otu467",3,3,1,548
"Netherlands","Netherlands_3","BGEMIS0637","otu497",3,3,1,553
"Netherlands","Netherlands_3","BGEMIS0637","otu52",3,3,1,580
"Netherlands","Netherlands_3","BGEMIS0637","otu521",3,3,1,1080
"Netherlands","Netherlands_3","BGEMIS0637","otu526",2,3,0.666666666666667,137
"Netherlands","Netherlands_3","BGEMIS0637","otu527",3,3,1,343
"Netherlands","Netherlands_3","BGEMIS0637","otu533",3,3,1,343
"Netherlands","Netherlands_3","BGEMIS0637","otu549",3,3,1,298
"Netherlands","Netherlands_3","BGEMIS0637","otu579",3,3,1,1380
"Netherlands","Netherlands_3","BGEMIS0637","otu5799",3,3,1,250
"Netherlands","Netherlands_3","BGEMIS0637","otu59",3,3,1,293
"Netherlands","Netherlands_3","BGEMIS0637","otu6",3,3,1,2062
"Netherlands","Netherlands_3","BGEMIS0637","otu611",3,3,1,291
"Netherlands","Netherlands_3","BGEMIS0637","otu623",3,3,1,462
"Netherlands","Netherlands_3","BGEMIS0637","otu630",3,3,1,251
"Netherlands","Netherlands_3","BGEMIS0637","otu648",3,3,1,352
"Netherlands","Netherlands_3","BGEMIS0637","otu66",3,3,1,1095
"Netherlands","Netherlands_3","BGEMIS0637","otu662",3,3,1,283
"Netherlands","Netherlands_3","BGEMIS0637","otu678",3,3,1,425
"Netherlands","Netherlands_3","BGEMIS0637","otu7",3,3,1,6282
"Netherlands","Netherlands_3","BGEMIS0637","otu713",3,3,1,543
"Netherlands","Netherlands_3","BGEMIS0637","otu761",3,3,1,3524
"Netherlands","Netherlands_3","BGEMIS0637","otu764",3,3,1,296
"Netherlands","Netherlands_3","BGEMIS0637","otu81",3,3,1,1013
"Netherlands","Netherlands_3","BGEMIS0637","otu845",1,3,0.333333333333333,114
"Netherlands","Netherlands_3","BGEMIS0637","otu861",1,3,0.333333333333333,19
"Netherlands","Netherlands_3","BGEMIS0637","otu88",2,3,0.666666666666667,268
"Netherlands","Netherlands_3","BGEMIS0637","otu891",2,3,0.666666666666667,135
"Netherlands","Netherlands_3","BGEMIS0637","otu9",3,3,1,943
"Netherlands","Netherlands_3","BGEMIS0637","otu91",1,3,0.333333333333333,117
"Netherlands","Netherlands_3","BGEMIS0637","otu913",3,3,1,645
"Netherlands","Netherlands_3","BGEMIS0637","otu927",1,3,0.333333333333333,126
"Netherlands","Netherlands_3","BGEMIS0637","otu971",3,3,1,635
"Netherlands","Netherlands_3","BGEMIS0637","otu1004",3,3,1,919
"Netherlands","Netherlands_3","BGEMIS0637","otu177",3,3,1,346
"Netherlands","Netherlands_3","BGEMIS0637","otu1283",3,3,1,303
"Netherlands","Netherlands_3","BGEMIS0637","otu140",1,3,0.333333333333333,35
"Netherlands","Netherlands_3","BGEMIS0637","otu15",3,3,1,11459
"Netherlands","Netherlands_3","BGEMIS0637","otu1732",1,3,0.333333333333333,26
"Netherlands","Netherlands_3","BGEMIS0637","otu1921",3,3,1,430
"Netherlands","Netherlands_3","BGEMIS0637","otu1926",3,3,1,250
"Netherlands","Netherlands_3","BGEMIS0637","otu200",3,3,1,565
"Netherlands","Netherlands_3","BGEMIS0637","otu247",3,3,1,774
"Netherlands","Netherlands_3","BGEMIS0637","otu256",3,3,1,1623
"Netherlands","Netherlands_3","BGEMIS0637","otu37",1,3,0.333333333333333,376
"Netherlands","Netherlands_3","BGEMIS0637","otu520",3,3,1,1795
"Netherlands","Netherlands_3","BGEMIS0637","otu540",3,3,1,815
"Netherlands","Netherlands_3","BGEMIS0637","otu60",3,3,1,2643
"Netherlands","Netherlands_3","BGEMIS0637","otu635",3,3,1,618
"Netherlands","Netherlands_3","BGEMIS0637","otu746",3,3,1,508
"Netherlands","Netherlands_3","BGEMIS0637","otu753",3,3,1,867
"Netherlands","Netherlands_3","BGEMIS0637","otu78",3,3,1,1270
"Netherlands","Netherlands_3","BGEMIS0637","otu84",3,3,1,1026
"Netherlands","Netherlands_3","BGEMIS0637","otu965",3,3,1,930
"Netherlands","Netherlands_3","BGEMIS0637","otu1480",3,3,1,889
"Netherlands","Netherlands_3","BGEMIS0637","otu1512",2,3,0.666666666666667,122
"Netherlands","Netherlands_3","BGEMIS0637","otu174",3,3,1,2064
"Netherlands","Netherlands_3","BGEMIS0637","otu2663",1,3,0.333333333333333,106
"Netherlands","Netherlands_3","BGEMIS0637","otu2770",3,3,1,672
"Netherlands","Netherlands_3","BGEMIS0637","otu4908",3,3,1,272
"Netherlands","Netherlands_3","BGEMIS0637","otu1597",1,3,0.333333333333333,22
"Netherlands","Netherlands_3","BGEMIS0637","otu1634",2,3,0.666666666666667,314
"Netherlands","Netherlands_3","BGEMIS0637","otu1639",3,3,1,668
"Netherlands","Netherlands_3","BGEMIS0637","otu1667",2,3,0.666666666666667,293
"Netherlands","Netherlands_3","BGEMIS0637","otu394",3,3,1,1036
"Netherlands","Netherlands_3","BGEMIS0637","otu1381",3,3,1,282
"Netherlands","Netherlands_3","BGEMIS0637","otu1702",1,3,0.333333333333333,21
"Netherlands","Netherlands_3","BGEMIS0637","otu3123",3,3,1,381
"Netherlands","Netherlands_3","BGEMIS0637","otu398",3,3,1,536
"Netherlands","Netherlands_3","BGEMIS0637","otu4923",1,3,0.333333333333333,27
"Netherlands","Netherlands_3","BGEMIS0637","otu1629",2,3,0.666666666666667,159
"Netherlands","Netherlands_3","BGEMIS0637","otu1675",3,3,1,595
"Netherlands","Netherlands_3","BGEMIS0637","otu1798",3,3,1,667
"Netherlands","Netherlands_3","BGEMIS0637","otu3142",2,3,0.666666666666667,379
"Netherlands","Netherlands_3","BGEMIS0637","otu3232",2,3,0.666666666666667,133
"Netherlands","Netherlands_3","BGEMIS0637","otu4057",3,3,1,361
"Netherlands","Netherlands_3","BGEMIS0637","otu5522",1,3,0.333333333333333,19
"Netherlands","Netherlands_3","BGEMIS0638","otu1",2,3,0.666666666666667,616
"Netherlands","Netherlands_3","BGEMIS0638","otu1031",3,3,1,1006
"Netherlands","Netherlands_3","BGEMIS0638","otu104",3,3,1,2858
"Netherlands","Netherlands_3","BGEMIS0638","otu1041",3,3,1,1735
"Netherlands","Netherlands_3","BGEMIS0638","otu1052",3,3,1,1130
"Netherlands","Netherlands_3","BGEMIS0638","otu109",3,3,1,920
"Netherlands","Netherlands_3","BGEMIS0638","otu1095",3,3,1,1029
"Netherlands","Netherlands_3","BGEMIS0638","otu1106",3,3,1,3530
"Netherlands","Netherlands_3","BGEMIS0638","otu1117",3,3,1,1655
"Netherlands","Netherlands_3","BGEMIS0638","otu113",3,3,1,1280
"Netherlands","Netherlands_3","BGEMIS0638","otu114",2,3,0.666666666666667,536
"Netherlands","Netherlands_3","BGEMIS0638","otu1142",3,3,1,3085
"Netherlands","Netherlands_3","BGEMIS0638","otu119",3,3,1,977
"Netherlands","Netherlands_3","BGEMIS0638","otu13",3,3,1,1766
"Netherlands","Netherlands_3","BGEMIS0638","otu130",3,3,1,5307
"Netherlands","Netherlands_3","BGEMIS0638","otu131",1,3,0.333333333333333,284
"Netherlands","Netherlands_3","BGEMIS0638","otu1349",3,3,1,2781
"Netherlands","Netherlands_3","BGEMIS0638","otu14",3,3,1,6348
"Netherlands","Netherlands_3","BGEMIS0638","otu1424",3,3,1,1185
"Netherlands","Netherlands_3","BGEMIS0638","otu143",3,3,1,4300
"Netherlands","Netherlands_3","BGEMIS0638","otu146",1,3,0.333333333333333,248
"Netherlands","Netherlands_3","BGEMIS0638","otu147",3,3,1,921
"Netherlands","Netherlands_3","BGEMIS0638","otu150",3,3,1,1724
"Netherlands","Netherlands_3","BGEMIS0638","otu1509",3,3,1,1733
"Netherlands","Netherlands_3","BGEMIS0638","otu155",3,3,1,26069
"Netherlands","Netherlands_3","BGEMIS0638","otu1573",2,3,0.666666666666667,468
"Netherlands","Netherlands_3","BGEMIS0638","otu1579",2,3,0.666666666666667,496
"Netherlands","Netherlands_3","BGEMIS0638","otu16",3,3,1,9523
"Netherlands","Netherlands_3","BGEMIS0638","otu160",3,3,1,1038
"Netherlands","Netherlands_3","BGEMIS0638","otu164",3,3,1,10587
"Netherlands","Netherlands_3","BGEMIS0638","otu1654",3,3,1,1063
"Netherlands","Netherlands_3","BGEMIS0638","otu1670",3,3,1,812
"Netherlands","Netherlands_3","BGEMIS0638","otu169",3,3,1,6204
"Netherlands","Netherlands_3","BGEMIS0638","otu1762",2,3,0.666666666666667,473
"Netherlands","Netherlands_3","BGEMIS0638","otu179",3,3,1,1390
"Netherlands","Netherlands_3","BGEMIS0638","otu186",3,3,1,9161
"Netherlands","Netherlands_3","BGEMIS0638","otu187",3,3,1,2044
"Netherlands","Netherlands_3","BGEMIS0638","otu19",3,3,1,2104
"Netherlands","Netherlands_3","BGEMIS0638","otu191",3,3,1,4087
"Netherlands","Netherlands_3","BGEMIS0638","otu201",3,3,1,3136
"Netherlands","Netherlands_3","BGEMIS0638","otu206",3,3,1,1991
"Netherlands","Netherlands_3","BGEMIS0638","otu2118",1,3,0.333333333333333,209
"Netherlands","Netherlands_3","BGEMIS0638","otu2121",2,3,0.666666666666667,471
"Netherlands","Netherlands_3","BGEMIS0638","otu2153",3,3,1,955
"Netherlands","Netherlands_3","BGEMIS0638","otu221",3,3,1,1536
"Netherlands","Netherlands_3","BGEMIS0638","otu237",3,3,1,2153
"Netherlands","Netherlands_3","BGEMIS0638","otu24",3,3,1,11367
"Netherlands","Netherlands_3","BGEMIS0638","otu240",3,3,1,3991
"Netherlands","Netherlands_3","BGEMIS0638","otu245",3,3,1,1290
"Netherlands","Netherlands_3","BGEMIS0638","otu246",3,3,1,1060
"Netherlands","Netherlands_3","BGEMIS0638","otu25",3,3,1,23410
"Netherlands","Netherlands_3","BGEMIS0638","otu2535",3,3,1,1054
"Netherlands","Netherlands_3","BGEMIS0638","otu259",3,3,1,1751
"Netherlands","Netherlands_3","BGEMIS0638","otu27",3,3,1,3103
"Netherlands","Netherlands_3","BGEMIS0638","otu270",3,3,1,1964
"Netherlands","Netherlands_3","BGEMIS0638","otu271",3,3,1,2455
"Netherlands","Netherlands_3","BGEMIS0638","otu299",2,3,0.666666666666667,531
"Netherlands","Netherlands_3","BGEMIS0638","otu3",3,3,1,25113
"Netherlands","Netherlands_3","BGEMIS0638","otu309",3,3,1,927
"Netherlands","Netherlands_3","BGEMIS0638","otu31",3,3,1,1787
"Netherlands","Netherlands_3","BGEMIS0638","otu3257",2,3,0.666666666666667,509
"Netherlands","Netherlands_3","BGEMIS0638","otu328",3,3,1,4946
"Netherlands","Netherlands_3","BGEMIS0638","otu331",1,3,0.333333333333333,281
"Netherlands","Netherlands_3","BGEMIS0638","otu3350",2,3,0.666666666666667,580
"Netherlands","Netherlands_3","BGEMIS0638","otu337",3,3,1,6298
"Netherlands","Netherlands_3","BGEMIS0638","otu340",3,3,1,12428
"Netherlands","Netherlands_3","BGEMIS0638","otu3456",3,3,1,893
"Netherlands","Netherlands_3","BGEMIS0638","otu35",3,3,1,9477
"Netherlands","Netherlands_3","BGEMIS0638","otu359",3,3,1,1184
"Netherlands","Netherlands_3","BGEMIS0638","otu38",3,3,1,10949
"Netherlands","Netherlands_3","BGEMIS0638","otu388",3,3,1,756
"Netherlands","Netherlands_3","BGEMIS0638","otu4010",3,3,1,1166
"Netherlands","Netherlands_3","BGEMIS0638","otu407",3,3,1,18814
"Netherlands","Netherlands_3","BGEMIS0638","otu423",3,3,1,1761
"Netherlands","Netherlands_3","BGEMIS0638","otu44",3,3,1,6099
"Netherlands","Netherlands_3","BGEMIS0638","otu449",3,3,1,941
"Netherlands","Netherlands_3","BGEMIS0638","otu45",3,3,1,50647
"Netherlands","Netherlands_3","BGEMIS0638","otu459",3,3,1,2268
"Netherlands","Netherlands_3","BGEMIS0638","otu46",2,3,0.666666666666667,513
"Netherlands","Netherlands_3","BGEMIS0638","otu4605",3,3,1,1758
"Netherlands","Netherlands_3","BGEMIS0638","otu467",3,3,1,1131
"Netherlands","Netherlands_3","BGEMIS0638","otu497",3,3,1,1244
"Netherlands","Netherlands_3","BGEMIS0638","otu52",3,3,1,1854
"Netherlands","Netherlands_3","BGEMIS0638","otu521",3,3,1,4700
"Netherlands","Netherlands_3","BGEMIS0638","otu527",3,3,1,1276
"Netherlands","Netherlands_3","BGEMIS0638","otu533",3,3,1,821
"Netherlands","Netherlands_3","BGEMIS0638","otu536",1,3,0.333333333333333,280
"Netherlands","Netherlands_3","BGEMIS0638","otu549",2,3,0.666666666666667,520
"Netherlands","Netherlands_3","BGEMIS0638","otu579",3,3,1,2550
"Netherlands","Netherlands_3","BGEMIS0638","otu59",3,3,1,911
"Netherlands","Netherlands_3","BGEMIS0638","otu6",3,3,1,5327
"Netherlands","Netherlands_3","BGEMIS0638","otu611",3,3,1,1045
"Netherlands","Netherlands_3","BGEMIS0638","otu623",3,3,1,927
"Netherlands","Netherlands_3","BGEMIS0638","otu630",1,3,0.333333333333333,285
"Netherlands","Netherlands_3","BGEMIS0638","otu648",2,3,0.666666666666667,469
"Netherlands","Netherlands_3","BGEMIS0638","otu66",3,3,1,4407
"Netherlands","Netherlands_3","BGEMIS0638","otu662",3,3,1,817
"Netherlands","Netherlands_3","BGEMIS0638","otu678",3,3,1,1344
"Netherlands","Netherlands_3","BGEMIS0638","otu7",3,3,1,18764
"Netherlands","Netherlands_3","BGEMIS0638","otu713",3,3,1,1819
"Netherlands","Netherlands_3","BGEMIS0638","otu761",3,3,1,13850
"Netherlands","Netherlands_3","BGEMIS0638","otu764",3,3,1,960
"Netherlands","Netherlands_3","BGEMIS0638","otu81",3,3,1,2674
"Netherlands","Netherlands_3","BGEMIS0638","otu88",3,3,1,889
"Netherlands","Netherlands_3","BGEMIS0638","otu9",3,3,1,2470
"Netherlands","Netherlands_3","BGEMIS0638","otu91",1,3,0.333333333333333,232
"Netherlands","Netherlands_3","BGEMIS0638","otu913",3,3,1,1020
"Netherlands","Netherlands_3","BGEMIS0638","otu971",3,3,1,1810
"Netherlands","Netherlands_3","BGEMIS0638","otu1004",3,3,1,3473
"Netherlands","Netherlands_3","BGEMIS0638","otu177",1,3,0.333333333333333,274
"Netherlands","Netherlands_3","BGEMIS0638","otu140",3,3,1,2397
"Netherlands","Netherlands_3","BGEMIS0638","otu15",3,3,1,27705
"Netherlands","Netherlands_3","BGEMIS0638","otu1921",3,3,1,1534
"Netherlands","Netherlands_3","BGEMIS0638","otu1926",3,3,1,769
"Netherlands","Netherlands_3","BGEMIS0638","otu200",3,3,1,1524
"Netherlands","Netherlands_3","BGEMIS0638","otu247",3,3,1,2752
"Netherlands","Netherlands_3","BGEMIS0638","otu256",3,3,1,3166
"Netherlands","Netherlands_3","BGEMIS0638","otu345",2,3,0.666666666666667,524
"Netherlands","Netherlands_3","BGEMIS0638","otu37",3,3,1,2554
"Netherlands","Netherlands_3","BGEMIS0638","otu3966",3,3,1,3165
"Netherlands","Netherlands_3","BGEMIS0638","otu520",3,3,1,4482
"Netherlands","Netherlands_3","BGEMIS0638","otu540",3,3,1,2778
"Netherlands","Netherlands_3","BGEMIS0638","otu60",3,3,1,9187
"Netherlands","Netherlands_3","BGEMIS0638","otu635",3,3,1,2014
"Netherlands","Netherlands_3","BGEMIS0638","otu746",3,3,1,1120
"Netherlands","Netherlands_3","BGEMIS0638","otu753",3,3,1,2511
"Netherlands","Netherlands_3","BGEMIS0638","otu78",3,3,1,3098
"Netherlands","Netherlands_3","BGEMIS0638","otu84",3,3,1,6191
"Netherlands","Netherlands_3","BGEMIS0638","otu898",2,3,0.666666666666667,495
"Netherlands","Netherlands_3","BGEMIS0638","otu965",3,3,1,3054
"Netherlands","Netherlands_3","BGEMIS0638","otu1480",3,3,1,2187
"Netherlands","Netherlands_3","BGEMIS0638","otu1512",3,3,1,969
"Netherlands","Netherlands_3","BGEMIS0638","otu174",3,3,1,4729
"Netherlands","Netherlands_3","BGEMIS0638","otu2770",3,3,1,1348
"Netherlands","Netherlands_3","BGEMIS0638","otu4908",3,3,1,935
"Netherlands","Netherlands_3","BGEMIS0638","otu661",1,3,0.333333333333333,231
"Netherlands","Netherlands_3","BGEMIS0638","otu1597",3,3,1,771
"Netherlands","Netherlands_3","BGEMIS0638","otu1634",3,3,1,898
"Netherlands","Netherlands_3","BGEMIS0638","otu1639",3,3,1,1307
"Netherlands","Netherlands_3","BGEMIS0638","otu1667",3,3,1,1004
"Netherlands","Netherlands_3","BGEMIS0638","otu2021",2,3,0.666666666666667,525
"Netherlands","Netherlands_3","BGEMIS0638","otu2819",1,3,0.333333333333333,207
"Netherlands","Netherlands_3","BGEMIS0638","otu394",3,3,1,2634
"Netherlands","Netherlands_3","BGEMIS0638","otu7631",3,3,1,869
"Netherlands","Netherlands_3","BGEMIS0638","otu1381",1,3,0.333333333333333,200
"Netherlands","Netherlands_3","BGEMIS0638","otu1702",1,3,0.333333333333333,212
"Netherlands","Netherlands_3","BGEMIS0638","otu3123",2,3,0.666666666666667,579
"Netherlands","Netherlands_3","BGEMIS0638","otu398",3,3,1,1958
"Netherlands","Netherlands_3","BGEMIS0638","otu1608",3,3,1,756
"Netherlands","Netherlands_3","BGEMIS0638","otu1675",3,3,1,1798
