"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"UK","UK_1","BGEMIS0647","otu15",3,3,1,5060
"UK","UK_1","BGEMIS0647","otu153",3,3,1,4666
"UK","UK_1","BGEMIS0647","otu1579",3,3,1,2369
"UK","UK_1","BGEMIS0647","otu159",3,3,1,1341
"UK","UK_1","BGEMIS0647","otu1598",2,3,0.666666666666667,377
"UK","UK_1","BGEMIS0647","otu1668",3,3,1,2292
"UK","UK_1","BGEMIS0647","otu167",3,3,1,717
"UK","UK_1","BGEMIS0647","otu17",3,3,1,2998
"UK","UK_1","BGEMIS0647","otu172",1,3,0.333333333333333,272
"UK","UK_1","BGEMIS0647","otu1751",1,3,0.333333333333333,275
"UK","UK_1","BGEMIS0647","otu1846",1,3,0.333333333333333,170
"UK","UK_1","BGEMIS0647","otu1849",2,3,0.666666666666667,452
"UK","UK_1","BGEMIS0647","otu185",3,3,1,948
"UK","UK_1","BGEMIS0647","otu188",2,3,0.666666666666667,728
"UK","UK_1","BGEMIS0647","otu190",3,3,1,1855
"UK","UK_1","BGEMIS0647","otu1906",3,3,1,977
"UK","UK_1","BGEMIS0647","otu192",3,3,1,1448
"UK","UK_1","BGEMIS0647","otu195",3,3,1,1277
"UK","UK_1","BGEMIS0647","otu200",3,3,1,2307
"UK","UK_1","BGEMIS0647","otu202",3,3,1,1553
"UK","UK_1","BGEMIS0647","otu2128",3,3,1,1882
"UK","UK_1","BGEMIS0647","otu214",3,3,1,1283
"UK","UK_1","BGEMIS0647","otu215",3,3,1,998
"UK","UK_1","BGEMIS0647","otu216",3,3,1,5501
"UK","UK_1","BGEMIS0647","otu219",3,3,1,996
"UK","UK_1","BGEMIS0647","otu225",1,3,0.333333333333333,288
"UK","UK_1","BGEMIS0647","otu2306",1,3,0.333333333333333,304
"UK","UK_1","BGEMIS0647","otu234",2,3,0.666666666666667,469
"UK","UK_1","BGEMIS0647","otu243",3,3,1,1736
"UK","UK_1","BGEMIS0647","otu2468",1,3,0.333333333333333,122
"UK","UK_1","BGEMIS0647","otu249",1,3,0.333333333333333,363
"UK","UK_1","BGEMIS0647","otu25",2,3,0.666666666666667,585
"UK","UK_1","BGEMIS0647","otu259",2,3,0.666666666666667,667
"UK","UK_1","BGEMIS0647","otu2592",1,3,0.333333333333333,129
"UK","UK_1","BGEMIS0647","otu264",3,3,1,8241
"UK","UK_1","BGEMIS0647","otu266",3,3,1,14024
"UK","UK_1","BGEMIS0647","otu268",1,3,0.333333333333333,297
"UK","UK_1","BGEMIS0647","otu27",3,3,1,17798
"UK","UK_1","BGEMIS0647","otu273",3,3,1,722
"UK","UK_1","BGEMIS0647","otu275",3,3,1,2388
"UK","UK_1","BGEMIS0647","otu28",3,3,1,2053
"UK","UK_1","BGEMIS0647","otu288",3,3,1,2303
"UK","UK_1","BGEMIS0647","otu29",3,3,1,7455
"UK","UK_1","BGEMIS0647","otu2916",3,3,1,770
"UK","UK_1","BGEMIS0647","otu292",3,3,1,2313
"UK","UK_1","BGEMIS0647","otu293",3,3,1,7249
"UK","UK_1","BGEMIS0647","otu2988",1,3,0.333333333333333,460
"UK","UK_1","BGEMIS0647","otu3",3,3,1,21668
"UK","UK_1","BGEMIS0647","otu30",3,3,1,32676
"UK","UK_1","BGEMIS0647","otu302",1,3,0.333333333333333,292
"UK","UK_1","BGEMIS0647","otu31",3,3,1,1965
"UK","UK_1","BGEMIS0647","otu311",3,3,1,6515
"UK","UK_1","BGEMIS0647","otu316",3,3,1,946
"UK","UK_1","BGEMIS0647","otu32",3,3,1,20553
"UK","UK_1","BGEMIS0647","otu323",1,3,0.333333333333333,250
"UK","UK_1","BGEMIS0647","otu3247",1,3,0.333333333333333,183
"UK","UK_1","BGEMIS0647","otu3284",1,3,0.333333333333333,153
"UK","UK_1","BGEMIS0647","otu333",3,3,1,1896
"UK","UK_1","BGEMIS0647","otu339",1,3,0.333333333333333,118
"UK","UK_1","BGEMIS0647","otu342",2,3,0.666666666666667,377
"UK","UK_1","BGEMIS0647","otu346",3,3,1,4091
"UK","UK_1","BGEMIS0647","otu349",1,3,0.333333333333333,139
"UK","UK_1","BGEMIS0647","otu350",1,3,0.333333333333333,117
"UK","UK_1","BGEMIS0647","otu354",1,3,0.333333333333333,295
"UK","UK_1","BGEMIS0647","otu361",2,3,0.666666666666667,668
"UK","UK_1","BGEMIS0647","otu362",3,3,1,867
"UK","UK_1","BGEMIS0647","otu3724",2,3,0.666666666666667,548
"UK","UK_1","BGEMIS0647","otu379",3,3,1,5478
"UK","UK_1","BGEMIS0647","otu38",3,3,1,13316
"UK","UK_1","BGEMIS0647","otu381",3,3,1,7744
"UK","UK_1","BGEMIS0647","otu383",3,3,1,11981
"UK","UK_1","BGEMIS0647","otu40",3,3,1,844
"UK","UK_1","BGEMIS0647","otu403",3,3,1,902
"UK","UK_1","BGEMIS0647","otu407",2,3,0.666666666666667,1139
"UK","UK_1","BGEMIS0647","otu408",3,3,1,9099
"UK","UK_1","BGEMIS0647","otu421",3,3,1,3884
"UK","UK_1","BGEMIS0647","otu4338",1,3,0.333333333333333,328
"UK","UK_1","BGEMIS0647","otu4678",1,3,0.333333333333333,339
"UK","UK_1","BGEMIS0647","otu468",1,3,0.333333333333333,118
"UK","UK_1","BGEMIS0647","otu48",1,3,0.333333333333333,240
"UK","UK_1","BGEMIS0647","otu481",3,3,1,690
"UK","UK_1","BGEMIS0647","otu484",1,3,0.333333333333333,213
"UK","UK_1","BGEMIS0647","otu486",3,3,1,2071
"UK","UK_1","BGEMIS0647","otu489",1,3,0.333333333333333,172
"UK","UK_1","BGEMIS0647","otu49",3,3,1,4802
"UK","UK_1","BGEMIS0647","otu496",3,3,1,2998
"UK","UK_1","BGEMIS0647","otu50",1,3,0.333333333333333,266
"UK","UK_1","BGEMIS0647","otu513",3,3,1,836
"UK","UK_1","BGEMIS0647","otu523",1,3,0.333333333333333,255
"UK","UK_1","BGEMIS0647","otu528",3,3,1,1520
"UK","UK_1","BGEMIS0647","otu53",3,3,1,7181
"UK","UK_1","BGEMIS0647","otu5368",1,3,0.333333333333333,448
"UK","UK_1","BGEMIS0647","otu538",3,3,1,1870
"UK","UK_1","BGEMIS0647","otu55",3,3,1,1244
"UK","UK_1","BGEMIS0647","otu6",3,3,1,6734
"UK","UK_1","BGEMIS0647","otu605",2,3,0.666666666666667,592
"UK","UK_1","BGEMIS0647","otu61",3,3,1,1767
"UK","UK_1","BGEMIS0647","otu626",2,3,0.666666666666667,639
"UK","UK_1","BGEMIS0647","otu639",3,3,1,3589
"UK","UK_1","BGEMIS0647","otu64",3,3,1,4767
"UK","UK_1","BGEMIS0647","otu664",1,3,0.333333333333333,256
"UK","UK_1","BGEMIS0647","otu680",3,3,1,1917
"UK","UK_1","BGEMIS0647","otu681",1,3,0.333333333333333,324
"UK","UK_1","BGEMIS0647","otu7",1,3,0.333333333333333,178
"UK","UK_1","BGEMIS0647","otu72",3,3,1,933
"UK","UK_1","BGEMIS0647","otu726",1,3,0.333333333333333,141
"UK","UK_1","BGEMIS0647","otu729",3,3,1,4527
"UK","UK_1","BGEMIS0647","otu737",1,3,0.333333333333333,413
"UK","UK_1","BGEMIS0647","otu775",2,3,0.666666666666667,434
"UK","UK_1","BGEMIS0647","otu78",2,3,0.666666666666667,491
"UK","UK_1","BGEMIS0647","otu784",2,3,0.666666666666667,509
"UK","UK_1","BGEMIS0647","otu8",3,3,1,18016
"UK","UK_1","BGEMIS0647","otu800",3,3,1,1053
"UK","UK_1","BGEMIS0647","otu834",1,3,0.333333333333333,376
"UK","UK_1","BGEMIS0647","otu85",3,3,1,4512
"UK","UK_1","BGEMIS0647","otu8572",1,3,0.333333333333333,121
"UK","UK_1","BGEMIS0647","otu889",3,3,1,1663
"UK","UK_1","BGEMIS0647","otu910",3,3,1,1448
"UK","UK_1","BGEMIS0647","otu913",2,3,0.666666666666667,490
"UK","UK_1","BGEMIS0647","otu95",3,3,1,17822
"UK","UK_1","BGEMIS0647","otu96",3,3,1,1593
"UK","UK_1","BGEMIS0647","otu1732",3,3,1,1147
"UK","UK_1","BGEMIS0647","otu2405",1,3,0.333333333333333,361
"UK","UK_1","BGEMIS0647","otu595",1,3,0.333333333333333,129
"UK","UK_1","BGEMIS0647","otu993",3,3,1,914
"UK","UK_1","BGEMIS0647","otu1359",3,3,1,2220
"UK","UK_1","BGEMIS0647","otu1595",3,3,1,2796
"UK","UK_1","BGEMIS0647","otu1684",3,3,1,1700
"UK","UK_1","BGEMIS0647","otu1968",3,3,1,1528
"UK","UK_1","BGEMIS0647","otu2136",2,3,0.666666666666667,2827
"UK","UK_1","BGEMIS0647","otu2281",2,3,0.666666666666667,362
"UK","UK_1","BGEMIS0647","otu2555",2,3,0.666666666666667,790
"UK","UK_1","BGEMIS0647","otu36",3,3,1,3307
"UK","UK_1","BGEMIS0647","otu497",1,3,0.333333333333333,242
"UK","UK_1","BGEMIS0647","otu899",1,3,0.333333333333333,138
"UK","UK_1","BGEMIS0647","otu1095",2,3,0.666666666666667,628
"UK","UK_1","BGEMIS0647","otu818",3,3,1,3464
"UK","UK_1","BGEMIS0647","otu353",3,3,1,1387
"UK","UK_1","BGEMIS0647","otu4162",3,3,1,1482
"UK","UK_1","BGEMIS0647","otu1644",1,3,0.333333333333333,214
"UK","UK_1","BGEMIS0647","otu2570",3,3,1,786
"UK","UK_1","BGEMIS0647","otu3818",2,3,0.666666666666667,473
"UK","UK_1","BGEMIS0647","otu5218",2,3,0.666666666666667,556
"UK","UK_1","BGEMIS0647","otu5751",1,3,0.333333333333333,130
"UK","UK_1","BGEMIS0647","otu5873",1,3,0.333333333333333,118
"UK","UK_1","BGEMIS0647","otu6801",1,3,0.333333333333333,271
"UK","UK_1","BGEMIS0647","otu7567",1,3,0.333333333333333,116
"UK","UK_1","BGEMIS0648","otu10",3,3,1,24522
"UK","UK_1","BGEMIS0648","otu1000",2,3,0.666666666666667,1483
"UK","UK_1","BGEMIS0648","otu1001",3,3,1,1644
"UK","UK_1","BGEMIS0648","otu1035",3,3,1,1525
"UK","UK_1","BGEMIS0648","otu1058",1,3,0.333333333333333,437
"UK","UK_1","BGEMIS0648","otu1061",1,3,0.333333333333333,336
"UK","UK_1","BGEMIS0648","otu108",3,3,1,1934
"UK","UK_1","BGEMIS0648","otu110",2,3,0.666666666666667,820
"UK","UK_1","BGEMIS0648","otu111",1,3,0.333333333333333,557
"UK","UK_1","BGEMIS0648","otu112",3,3,1,10122
"UK","UK_1","BGEMIS0648","otu11252",1,3,0.333333333333333,121
"UK","UK_1","BGEMIS0648","otu1129",1,3,0.333333333333333,286
"UK","UK_1","BGEMIS0648","otu1158",2,3,0.666666666666667,809
"UK","UK_1","BGEMIS0648","otu117",2,3,0.666666666666667,672
"UK","UK_1","BGEMIS0648","otu118",3,3,1,1983
"UK","UK_1","BGEMIS0648","otu119",1,3,0.333333333333333,219
"UK","UK_1","BGEMIS0648","otu1211",1,3,0.333333333333333,134
"UK","UK_1","BGEMIS0648","otu1216",2,3,0.666666666666667,678
"UK","UK_1","BGEMIS0648","otu125",1,3,0.333333333333333,202
"UK","UK_1","BGEMIS0648","otu1260",1,3,0.333333333333333,236
"UK","UK_1","BGEMIS0648","otu1265",1,3,0.333333333333333,256
"UK","UK_1","BGEMIS0648","otu1273",2,3,0.666666666666667,532
"UK","UK_1","BGEMIS0648","otu1319",3,3,1,876
"UK","UK_1","BGEMIS0648","otu132",2,3,0.666666666666667,1225
"UK","UK_1","BGEMIS0648","otu1342",2,3,0.666666666666667,506
"UK","UK_1","BGEMIS0648","otu137",1,3,0.333333333333333,547
"UK","UK_1","BGEMIS0648","otu1378",2,3,0.666666666666667,2240
"UK","UK_1","BGEMIS0648","otu14",3,3,1,29989
"UK","UK_1","BGEMIS0648","otu1403",1,3,0.333333333333333,354
"UK","UK_1","BGEMIS0648","otu1426",1,3,0.333333333333333,313
"UK","UK_1","BGEMIS0648","otu146",3,3,1,2456
"UK","UK_1","BGEMIS0648","otu1478",3,3,1,1115
"UK","UK_1","BGEMIS0648","otu148",3,3,1,9166
"UK","UK_1","BGEMIS0648","otu1499",1,3,0.333333333333333,219
"UK","UK_1","BGEMIS0648","otu15",3,3,1,5800
"UK","UK_1","BGEMIS0648","otu153",3,3,1,7856
"UK","UK_1","BGEMIS0648","otu156",2,3,0.666666666666667,543
"UK","UK_1","BGEMIS0648","otu1579",2,3,0.666666666666667,628
"UK","UK_1","BGEMIS0648","otu159",2,3,0.666666666666667,1082
"UK","UK_1","BGEMIS0648","otu1598",1,3,0.333333333333333,172
"UK","UK_1","BGEMIS0648","otu1637",1,3,0.333333333333333,225
"UK","UK_1","BGEMIS0648","otu1646",1,3,0.333333333333333,455
"UK","UK_1","BGEMIS0648","otu1650",1,3,0.333333333333333,341
"UK","UK_1","BGEMIS0648","otu1668",2,3,0.666666666666667,484
"UK","UK_1","BGEMIS0648","otu167",1,3,0.333333333333333,144
"UK","UK_1","BGEMIS0648","otu1671",1,3,0.333333333333333,212
"UK","UK_1","BGEMIS0648","otu168",1,3,0.333333333333333,606
"UK","UK_1","BGEMIS0648","otu17",3,3,1,2966
"UK","UK_1","BGEMIS0648","otu172",1,3,0.333333333333333,106
"UK","UK_1","BGEMIS0648","otu179",2,3,0.666666666666667,864
"UK","UK_1","BGEMIS0648","otu1809",1,3,0.333333333333333,203
"UK","UK_1","BGEMIS0648","otu1838",1,3,0.333333333333333,199
"UK","UK_1","BGEMIS0648","otu1846",1,3,0.333333333333333,395
"UK","UK_1","BGEMIS0648","otu1849",1,3,0.333333333333333,122
"UK","UK_1","BGEMIS0648","otu185",1,3,0.333333333333333,329
"UK","UK_1","BGEMIS0648","otu188",2,3,0.666666666666667,793
"UK","UK_1","BGEMIS0648","otu190",3,3,1,2558
"UK","UK_1","BGEMIS0648","otu1906",1,3,0.333333333333333,309
"UK","UK_1","BGEMIS0648","otu1918",1,3,0.333333333333333,200
"UK","UK_1","BGEMIS0648","otu192",3,3,1,2090
"UK","UK_1","BGEMIS0648","otu1922",1,3,0.333333333333333,226
"UK","UK_1","BGEMIS0648","otu195",1,3,0.333333333333333,214
"UK","UK_1","BGEMIS0648","otu1969",1,3,0.333333333333333,211
"UK","UK_1","BGEMIS0648","otu200",3,3,1,1772
"UK","UK_1","BGEMIS0648","otu202",3,3,1,1708
"UK","UK_1","BGEMIS0648","otu204",1,3,0.333333333333333,313
"UK","UK_1","BGEMIS0648","otu210",1,3,0.333333333333333,238
"UK","UK_1","BGEMIS0648","otu2128",1,3,0.333333333333333,221
"UK","UK_1","BGEMIS0648","otu214",1,3,0.333333333333333,862
"UK","UK_1","BGEMIS0648","otu215",1,3,0.333333333333333,419
"UK","UK_1","BGEMIS0648","otu216",3,3,1,4580
"UK","UK_1","BGEMIS0648","otu219",2,3,0.666666666666667,1074
"UK","UK_1","BGEMIS0648","otu225",2,3,0.666666666666667,540
"UK","UK_1","BGEMIS0648","otu234",2,3,0.666666666666667,1088
"UK","UK_1","BGEMIS0648","otu2340",1,3,0.333333333333333,208
"UK","UK_1","BGEMIS0648","otu243",2,3,0.666666666666667,1567
"UK","UK_1","BGEMIS0648","otu247",1,3,0.333333333333333,209
"UK","UK_1","BGEMIS0648","otu249",1,3,0.333333333333333,291
"UK","UK_1","BGEMIS0648","otu25",1,3,0.333333333333333,348
"UK","UK_1","BGEMIS0648","otu2592",1,3,0.333333333333333,202
"UK","UK_1","BGEMIS0648","otu260",1,3,0.333333333333333,375
"UK","UK_1","BGEMIS0648","otu2631",1,3,0.333333333333333,212
"UK","UK_1","BGEMIS0648","otu264",3,3,1,5867
"UK","UK_1","BGEMIS0648","otu266",3,3,1,12850
"UK","UK_1","BGEMIS0648","otu273",3,3,1,1169
"UK","UK_1","BGEMIS0648","otu275",3,3,1,2579
"UK","UK_1","BGEMIS0648","otu2769",1,3,0.333333333333333,117
"UK","UK_1","BGEMIS0648","otu28",1,3,0.333333333333333,281
"UK","UK_1","BGEMIS0648","otu2802",1,3,0.333333333333333,251
"UK","UK_1","BGEMIS0648","otu285",1,3,0.333333333333333,546
"UK","UK_1","BGEMIS0648","otu288",3,3,1,2531
"UK","UK_1","BGEMIS0648","otu29",3,3,1,5269
"UK","UK_1","BGEMIS0648","otu2916",1,3,0.333333333333333,298
"UK","UK_1","BGEMIS0648","otu292",3,3,1,1582
"UK","UK_1","BGEMIS0648","otu293",3,3,1,3565
"UK","UK_1","BGEMIS0648","otu2988",2,3,0.666666666666667,311
"UK","UK_1","BGEMIS0648","otu3",3,3,1,27188
"UK","UK_1","BGEMIS0648","otu30",3,3,1,24821
"UK","UK_1","BGEMIS0648","otu302",1,3,0.333333333333333,444
"UK","UK_1","BGEMIS0648","otu303",1,3,0.333333333333333,137
"UK","UK_1","BGEMIS0648","otu31",3,3,1,1775
"UK","UK_1","BGEMIS0648","otu311",3,3,1,5716
"UK","UK_1","BGEMIS0648","otu314",1,3,0.333333333333333,391
"UK","UK_1","BGEMIS0648","otu316",2,3,0.666666666666667,928
"UK","UK_1","BGEMIS0648","otu32",3,3,1,11077
"UK","UK_1","BGEMIS0648","otu323",3,3,1,1269
"UK","UK_1","BGEMIS0648","otu3247",1,3,0.333333333333333,448
"UK","UK_1","BGEMIS0648","otu333",1,3,0.333333333333333,129
"UK","UK_1","BGEMIS0648","otu334",1,3,0.333333333333333,127
"UK","UK_1","BGEMIS0648","otu339",1,3,0.333333333333333,115
"UK","UK_1","BGEMIS0648","otu340",1,3,0.333333333333333,688
"UK","UK_1","BGEMIS0648","otu342",3,3,1,1224
"UK","UK_1","BGEMIS0648","otu3426",1,3,0.333333333333333,124
"UK","UK_1","BGEMIS0648","otu346",2,3,0.666666666666667,957
"UK","UK_1","BGEMIS0648","otu354",1,3,0.333333333333333,845
"UK","UK_1","BGEMIS0648","otu361",1,3,0.333333333333333,374
"UK","UK_1","BGEMIS0648","otu362",3,3,1,633
"UK","UK_1","BGEMIS0648","otu364",1,3,0.333333333333333,108
"UK","UK_1","BGEMIS0648","otu3698",1,3,0.333333333333333,313
"UK","UK_1","BGEMIS0648","otu379",3,3,1,4436
"UK","UK_1","BGEMIS0648","otu38",3,3,1,11986
"UK","UK_1","BGEMIS0648","otu381",3,3,1,7704
"UK","UK_1","BGEMIS0648","otu383",3,3,1,11076
"UK","UK_1","BGEMIS0648","otu399",1,3,0.333333333333333,194
"UK","UK_1","BGEMIS0648","otu40",2,3,0.666666666666667,583
"UK","UK_1","BGEMIS0648","otu403",3,3,1,1656
"UK","UK_1","BGEMIS0648","otu407",2,3,0.666666666666667,1030
"UK","UK_1","BGEMIS0648","otu408",3,3,1,5637
"UK","UK_1","BGEMIS0648","otu4139",1,3,0.333333333333333,115
"UK","UK_1","BGEMIS0648","otu421",3,3,1,3233
"UK","UK_1","BGEMIS0648","otu4344",1,3,0.333333333333333,447
"UK","UK_1","BGEMIS0648","otu4375",2,3,0.666666666666667,1060
"UK","UK_1","BGEMIS0648","otu4424",1,3,0.333333333333333,120
"UK","UK_1","BGEMIS0648","otu446",1,3,0.333333333333333,117
"UK","UK_1","BGEMIS0648","otu45",1,3,0.333333333333333,387
"UK","UK_1","BGEMIS0648","otu451",1,3,0.333333333333333,219
"UK","UK_1","BGEMIS0648","otu47",1,3,0.333333333333333,252
"UK","UK_1","BGEMIS0648","otu48",1,3,0.333333333333333,247
"UK","UK_1","BGEMIS0648","otu484",2,3,0.666666666666667,544
"UK","UK_1","BGEMIS0648","otu486",2,3,0.666666666666667,1534
"UK","UK_1","BGEMIS0648","otu49",3,3,1,3250
"UK","UK_1","BGEMIS0648","otu491",1,3,0.333333333333333,573
"UK","UK_1","BGEMIS0648","otu496",3,3,1,2799
"UK","UK_1","BGEMIS0648","otu4973",1,3,0.333333333333333,330
"UK","UK_1","BGEMIS0648","otu50",1,3,0.333333333333333,292
"UK","UK_1","BGEMIS0648","otu5053",1,3,0.333333333333333,110
"UK","UK_1","BGEMIS0648","otu513",1,3,0.333333333333333,923
"UK","UK_1","BGEMIS0648","otu515",1,3,0.333333333333333,157
"UK","UK_1","BGEMIS0648","otu5250",1,3,0.333333333333333,102
"UK","UK_1","BGEMIS0648","otu528",3,3,1,1541
"UK","UK_1","BGEMIS0648","otu53",3,3,1,6807
"UK","UK_1","BGEMIS0648","otu538",3,3,1,1944
"UK","UK_1","BGEMIS0648","otu5415",2,3,0.666666666666667,651
"UK","UK_1","BGEMIS0648","otu55",2,3,0.666666666666667,853
"UK","UK_1","BGEMIS0648","otu557",1,3,0.333333333333333,172
"UK","UK_1","BGEMIS0648","otu598",1,3,0.333333333333333,122
"UK","UK_1","BGEMIS0648","otu6",3,3,1,6238
"UK","UK_1","BGEMIS0648","otu61",2,3,0.666666666666667,1445
"UK","UK_1","BGEMIS0648","otu6101",1,3,0.333333333333333,390
"UK","UK_1","BGEMIS0648","otu620",3,3,1,4461
"UK","UK_1","BGEMIS0648","otu626",3,3,1,1763
"UK","UK_1","BGEMIS0648","otu637",1,3,0.333333333333333,275
"UK","UK_1","BGEMIS0648","otu639",3,3,1,2271
"UK","UK_1","BGEMIS0648","otu64",3,3,1,4682
"UK","UK_1","BGEMIS0648","otu650",1,3,0.333333333333333,163
"UK","UK_1","BGEMIS0648","otu664",1,3,0.333333333333333,275
"UK","UK_1","BGEMIS0648","otu675",1,3,0.333333333333333,242
"UK","UK_1","BGEMIS0648","otu680",3,3,1,754
"UK","UK_1","BGEMIS0648","otu7",2,3,0.666666666666667,615
"UK","UK_1","BGEMIS0648","otu72",1,3,0.333333333333333,243
"UK","UK_1","BGEMIS0648","otu726",1,3,0.333333333333333,198
"UK","UK_1","BGEMIS0648","otu729",3,3,1,6608
"UK","UK_1","BGEMIS0648","otu737",2,3,0.666666666666667,514
"UK","UK_1","BGEMIS0648","otu753",1,3,0.333333333333333,212
"UK","UK_1","BGEMIS0648","otu76",1,3,0.333333333333333,567
"UK","UK_1","BGEMIS0648","otu775",1,3,0.333333333333333,233
"UK","UK_1","BGEMIS0648","otu78",2,3,0.666666666666667,735
"UK","UK_1","BGEMIS0648","otu784",2,3,0.666666666666667,878
"UK","UK_1","BGEMIS0648","otu790",1,3,0.333333333333333,267
"UK","UK_1","BGEMIS0648","otu8",3,3,1,19158
"UK","UK_1","BGEMIS0648","otu800",2,3,0.666666666666667,691
"UK","UK_1","BGEMIS0648","otu808",1,3,0.333333333333333,111
"UK","UK_1","BGEMIS0648","otu815",1,3,0.333333333333333,333
"UK","UK_1","BGEMIS0648","otu829",1,3,0.333333333333333,228
"UK","UK_1","BGEMIS0648","otu834",2,3,0.666666666666667,594
"UK","UK_1","BGEMIS0648","otu85",3,3,1,3672
"UK","UK_1","BGEMIS0648","otu851",1,3,0.333333333333333,130
"UK","UK_1","BGEMIS0648","otu8524",1,3,0.333333333333333,280
"UK","UK_1","BGEMIS0648","otu889",3,3,1,1169
"UK","UK_1","BGEMIS0648","otu89",1,3,0.333333333333333,331
"UK","UK_1","BGEMIS0648","otu908",1,3,0.333333333333333,224
"UK","UK_1","BGEMIS0648","otu910",3,3,1,1937
"UK","UK_1","BGEMIS0648","otu916",1,3,0.333333333333333,108
"UK","UK_1","BGEMIS0648","otu95",3,3,1,12271
"UK","UK_1","BGEMIS0648","otu96",3,3,1,1239
"UK","UK_1","BGEMIS0648","otu1732",3,3,1,1415
"UK","UK_1","BGEMIS0648","otu2253",1,3,0.333333333333333,382
"UK","UK_1","BGEMIS0648","otu3791",1,3,0.333333333333333,196
"UK","UK_1","BGEMIS0648","otu7334",1,3,0.333333333333333,99
"UK","UK_1","BGEMIS0648","otu8310",1,3,0.333333333333333,103
"UK","UK_1","BGEMIS0648","otu8745",1,3,0.333333333333333,234
"UK","UK_1","BGEMIS0648","otu993",3,3,1,1361
"UK","UK_1","BGEMIS0648","otu1179",1,3,0.333333333333333,199
"UK","UK_1","BGEMIS0648","otu1359",3,3,1,2765
"UK","UK_1","BGEMIS0648","otu1438",1,3,0.333333333333333,365
"UK","UK_1","BGEMIS0648","otu1521",2,3,0.666666666666667,567
"UK","UK_1","BGEMIS0648","otu1595",3,3,1,1348
"UK","UK_1","BGEMIS0648","otu1684",2,3,0.666666666666667,1010
"UK","UK_1","BGEMIS0648","otu1787",1,3,0.333333333333333,275
"UK","UK_1","BGEMIS0648","otu1905",1,3,0.333333333333333,148
"UK","UK_1","BGEMIS0648","otu1968",2,3,0.666666666666667,901
"UK","UK_1","BGEMIS0648","otu2089",1,3,0.333333333333333,142
"UK","UK_1","BGEMIS0648","otu2127",1,3,0.333333333333333,281
"UK","UK_1","BGEMIS0648","otu2136",2,3,0.666666666666667,1224
"UK","UK_1","BGEMIS0648","otu2213",1,3,0.333333333333333,194
"UK","UK_1","BGEMIS0648","otu2555",3,3,1,622
"UK","UK_1","BGEMIS0648","otu36",3,3,1,4549
"UK","UK_1","BGEMIS0648","otu4200",1,3,0.333333333333333,451
"UK","UK_1","BGEMIS0648","otu4780",1,3,0.333333333333333,285
"UK","UK_1","BGEMIS0648","otu4932",1,3,0.333333333333333,103
"UK","UK_1","BGEMIS0648","otu5032",1,3,0.333333333333333,491
"UK","UK_1","BGEMIS0648","otu5073",1,3,0.333333333333333,125
"UK","UK_1","BGEMIS0648","otu5567",1,3,0.333333333333333,322
"UK","UK_1","BGEMIS0648","otu5957",1,3,0.333333333333333,316
"UK","UK_1","BGEMIS0648","otu6503",1,3,0.333333333333333,305
"UK","UK_1","BGEMIS0648","otu6760",1,3,0.333333333333333,106
"UK","UK_1","BGEMIS0648","otu1095",2,3,0.666666666666667,533
"UK","UK_1","BGEMIS0648","otu3809",2,3,0.666666666666667,491
"UK","UK_1","BGEMIS0648","otu5577",1,3,0.333333333333333,354
"UK","UK_1","BGEMIS0648","otu6169",1,3,0.333333333333333,109
"UK","UK_1","BGEMIS0648","otu818",3,3,1,2593
"UK","UK_1","BGEMIS0648","otu353",1,3,0.333333333333333,367
"UK","UK_1","BGEMIS0648","otu1644",2,3,0.666666666666667,474
"UK","UK_1","BGEMIS0648","otu3417",1,3,0.333333333333333,299
"UK","UK_1","BGEMIS0648","otu3436",1,3,0.333333333333333,508
"UK","UK_1","BGEMIS0648","otu3619",1,3,0.333333333333333,684
"UK","UK_1","BGEMIS0648","otu4257",1,3,0.333333333333333,197
"UK","UK_1","BGEMIS0648","otu4588",1,3,0.333333333333333,267
"UK","UK_1","BGEMIS0648","otu5478",1,3,0.333333333333333,316
"UK","UK_1","BGEMIS0648","otu6061",1,3,0.333333333333333,350
"UK","UK_1","BGEMIS0648","otu6106",1,3,0.333333333333333,383
"UK","UK_1","BGEMIS0648","otu6439",1,3,0.333333333333333,264
"UK","UK_1","BGEMIS0648","otu6627",1,3,0.333333333333333,217
"UK","UK_1","BGEMIS0648","otu7576",1,3,0.333333333333333,270
"UK","UK_1","BGEMIS0648","otu5828",1,3,0.333333333333333,476
"UK","UK_1","BGEMIS0648","otu7354",1,3,0.333333333333333,310
"UK","UK_1","BGEMIS0648","otu11498",1,3,0.333333333333333,132
"UK","UK_1","BGEMIS0648","otu35261",1,3,0.333333333333333,103
"UK","UK_1","BGEMIS0648","otu9615",1,3,0.333333333333333,164
"Portugal","Portugal_3","BGEMIS0670","otu10",2,3,0.666666666666667,325
"Portugal","Portugal_3","BGEMIS0670","otu1053",3,3,1,462
"Portugal","Portugal_3","BGEMIS0670","otu1058",2,3,0.666666666666667,242
"Portugal","Portugal_3","BGEMIS0670","otu107",2,3,0.666666666666667,288
"Portugal","Portugal_3","BGEMIS0670","otu1099",3,3,1,2198
"Portugal","Portugal_3","BGEMIS0670","otu111",3,3,1,377
"Portugal","Portugal_3","BGEMIS0670","otu1129",3,3,1,564
"Portugal","Portugal_3","BGEMIS0670","otu114",3,3,1,570
