"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"France","France_1","otu1387",1,3,3,1,1,1,3,3,"3",310,1,1,3,8,0.375,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu1402",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",360,0.666666666666667,1,3,8,0.25,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu1416",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",880,0.666666666666667,1,3,8,0.25,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu143",3,5,8,0.666666666666667,0.333333333333333,1,5,5,"5",31246,0.625,1,3,8,0.625,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high","Chordata","Actinopteri","Labriformes","Labridae","Symphodus","Symphodus melops"
"France","France_1","otu1434",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",538,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1476",1,1,2,0.5,0.5,0.5,1,1,"1",129,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1512",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",451,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bryozoa","Stenolaemata","Cyclostomatida","Plagioeciidae","Plagioecia","Plagioecia patina"
"France","France_1","otu152",3,6,8,0.722222222222222,0.5,1,6,6,"6",29423,0.75,1,3,8,0.75,1,0.978566529492455,0.99999015359958,1,"Reliable","Very high","Chordata","Actinopteri","Mugiliformes","Mugilidae","Chelon","Chelon saliens"
"France","France_1","otu157",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",4801,0.833333333333333,1,3,8,0.625,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Echinodermata","Echinoidea","Camarodonta","Echinidae",NA,NA
"France","France_1","otu158",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",2921,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius cobitis"
"France","France_1","otu16",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",3991,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Blenniiformes","Blenniidae",NA,NA
"France","France_1","otu1616",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",165,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu167",3,4,8,0.5,0.333333333333333,0.666666666666667,4,4,"4",9516,0.5,1,3,8,0.5,1,0.875,0.998046875,0.9,"Reliable","Very high","Mollusca","Gastropoda",NA,"Patellidae","Patella","Patella caerulea"
"France","France_1","otu1739",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",149,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1755",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",298,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1773",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",245,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Gastropoda","Trochida","Trochidae","Phorcus","Phorcus turbinatus"
"France","France_1","otu180",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",70,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Annelida","Polychaeta","Phyllodocida","Nereididae","Platynereis","Platynereis dumerilii"
"France","France_1","otu184",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",5432,0.666666666666667,1,3,8,0.25,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinella",NA
"France","France_1","otu1853",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",189,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu186",3,7,8,0.833333333333333,0.5,1,7,7,"7",31736,0.875,1,3,8,0.875,1,0.99537037037037,0.99999990077097,1,"Reliable","Very high","Echinodermata","Echinoidea","Camarodonta","Echinidae","Paracentrotus","Paracentrotus lividus"
"France","France_1","otu1874",1,1,2,0.5,0.5,0.5,1,1,"1",169,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Cradoscrupocellaria",NA
"France","France_1","otu1875",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",209,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu189",2,3,5,0.583333333333333,0.5,0.666666666666667,3,3,"3",960,0.6,1,3,8,0.375,0.666666666666667,0.927662037037037,0.944450023033906,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu19",1,1,2,0.5,0.5,0.5,1,1,"1",187,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu197",3,6,8,0.777777777777778,0.333333333333333,1,6,6,"6",8937,0.75,1,3,8,0.75,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","Watersipora","Watersipora subatra"
"France","France_1","otu1979",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",169,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1987",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",191,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Gastropoda","Neogastropoda","Muricidae","Muricopsis",NA
"France","France_1","otu1993",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",70,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu204",3,3,8,0.388888888888889,0.333333333333333,0.5,3,3,"3",18332,0.375,1,3,8,0.375,1,0.771776406035665,0.988112743866821,0.9,"Reliable","High","Chordata","Actinopteri","Beloniformes","Belonidae","Belone","Belone belone"
"France","France_1","otu215",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",222,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2180",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",138,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2186",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",127,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu222",3,8,8,1,1,1,8,8,"8",33187,1,1,3,8,1,1,1,1,1,"Reliable","Very high","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Melarhaphe","Melarhaphe neritoides"
"France","France_1","otu2272",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",85,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu232",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",25013,0.833333333333333,1,3,8,0.625,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Chordata","Actinopteri","Blenniiformes","Blenniidae",NA,NA
"France","France_1","otu24",3,7,8,0.833333333333333,0.5,1,7,7,"7",94904,0.875,1,3,8,0.875,1,0.99537037037037,0.99999990077097,1,"Reliable","Very high","Chordata","Actinopteri","Mugiliformes","Mugilidae","Chelon","Chelon auratus"
"France","France_1","otu240",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",225,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Gastropoda",NA,"Patellidae","Patella","Patella ulyssiponensis"
"France","France_1","otu2491",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",96,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu259",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",6328,0.5,1,3,8,0.375,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Chordata","Actinopteri","Blenniiformes","Blenniidae","Parablennius","Parablennius gattorugine"
"France","France_1","otu2661",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",87,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu273",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",5213,0.5,1,3,8,0.375,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"France","France_1","otu2824",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",67,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu29",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",821,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis encrasicolus"
"France","France_1","otu294",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",130,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu295",2,3,5,0.583333333333333,0.5,0.666666666666667,3,3,"3",2221,0.6,1,3,8,0.375,0.666666666666667,0.927662037037037,0.944450023033906,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu3",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",47,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus"
"France","France_1","otu308",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",719,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Carangiformes","Carangidae",NA,NA
"France","France_1","otu311",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",1531,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu337",3,8,8,1,1,1,8,8,"8",6075,1,1,3,8,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu349",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",2302,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu4",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",4495,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Mugiliformes","Mugilidae","Chelon",NA
"France","France_1","otu420",3,6,8,0.722222222222222,0.5,1,6,6,"6",12460,0.75,1,3,8,0.75,1,0.978566529492455,0.99999015359958,1,"Reliable","Very high","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Columbella","Columbella rustica"
"France","France_1","otu437",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",805,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Pleuronectiformes","Soleidae","Pegusa",NA
"France","France_1","otu44",1,1,2,0.5,0.5,0.5,1,1,"1",19650,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu476",1,1,2,0.5,0.5,0.5,1,1,"1",9482,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu491",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2451,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Gadiformes","Gaidropsaridae",NA,NA
"France","France_1","otu498",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",335,0.5,1,3,8,0.375,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu50",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",2643,0.666666666666667,1,3,8,0.25,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low","Chordata","Actinopteri","Spariformes","Sparidae",NA,NA
"France","France_1","otu53",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",5540,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu538",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",2769,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Blenniiformes","Blenniidae","Parablennius",NA
"France","France_1","otu539",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",1524,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu546",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",273,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu559",2,2,5,0.416666666666667,0.333333333333333,0.5,2,2,"2",7297,0.4,1,3,8,0.25,0.666666666666667,0.80150462962963,0.899024312518585,0.65,"Unreliable","High","Chordata","Actinopteri","Blenniiformes","Gobiesocidae","Lepadogaster",NA
"France","France_1","otu58",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",2524,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Spariformes","Sparidae","Sparus","Sparus aurata"
"France","France_1","otu590",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",158,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten irregularis"
"France","France_1","otu596",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",1551,0.666666666666667,1,3,8,0.5,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu599",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",459,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu63",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",2358,0.833333333333333,1,3,8,0.625,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Tritia",NA
"France","France_1","otu656",1,1,2,0.5,0.5,0.5,1,1,"1",4307,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus",NA
"France","France_1","otu66",2,6,6,1,1,1,6,6,"6",14450,1,1,3,8,0.75,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Chordata","Actinopteri",NA,"Moronidae","Dicentrarchus","Dicentrarchus labrax"
"France","France_1","otu663",2,6,6,1,1,1,6,6,"6",3805,1,1,3,8,0.75,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu67",3,5,8,0.611111111111111,0.5,0.666666666666667,5,5,"5",12018,0.625,1,3,8,0.625,1,0.941186556927298,0.999796563060267,0.9,"Reliable","Very high","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,NA
"France","France_1","otu704",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",3227,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Melarhaphe",NA
"France","France_1","otu738",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",327,0.666666666666667,1,3,8,0.25,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu785",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",2743,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Mollusca","Gastropoda","Neogastropoda",NA,NA,NA
"France","France_1","otu79",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",1809,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Blenniiformes","Blenniidae",NA,NA
"France","France_1","otu828",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",1485,0.5,1,3,8,0.375,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu829",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",438,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu860",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",69,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Gastropoda",NA,"Patellidae","Patella",NA
"France","France_1","otu871",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",884,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu908",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",358,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu92",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",676,0.333333333333333,1,3,8,0.125,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Spariformes","Sparidae","Pagellus",NA
"France","France_1","otu928",1,1,2,0.5,0.5,0.5,1,1,"1",1513,0.5,1,3,8,0.125,0.333333333333333,0.875,0.644603587962963,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu95",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",3693,0.333333333333333,1,3,8,0.25,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius paganellus"
"France","France_1","otu952",1,3,3,1,1,1,3,3,"3",1563,1,1,3,8,0.375,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Insecta","Psocodea","Liposcelididae","Liposcelis",NA
"France","France_1","otu953",1,3,3,1,1,1,3,3,"3",1432,1,1,3,8,0.375,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu966",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",1394,0.5,1,3,8,0.375,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High","Mollusca","Polyplacophora","Chitonida","Acanthochitonidae","Acanthochitona","Acanthochitona fascicularis"
"Germany","Germany_1","otu1023",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",58,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Mollusca","Bivalvia","Myida","Myidae","Mya","Mya arenaria"
"Germany","Germany_1","otu115",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",444,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus"
"Germany","Germany_1","otu1211",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",827,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Germany","Germany_1","otu137",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",6623,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"Germany","Germany_1","otu141",3,9,9,1,1,1,9,9,"9",26866,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chordata","Actinopteri","Gobiiformes","Gobiidae","Gobius","Gobius niger"
"Germany","Germany_1","otu147",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",470,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","Gasterosteus aculeatus"
"Germany","Germany_1","otu171",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",97,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Germany","Germany_1","otu172",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",1650,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High","Chordata","Actinopteri","Gadiformes","Gadidae","Gadus",NA
"Germany","Germany_1","otu1782",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",116,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Germany","Germany_1","otu195",3,4,9,0.444444444444444,0.333333333333333,0.666666666666667,4,4,"4",4138,0.444444444444444,1,3,9,0.444444444444444,1,0.828532235939643,0.994958642984935,0.9,"Reliable","High","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae",NA,NA
"Germany","Germany_1","otu2",3,9,9,1,1,1,9,9,"9",18336,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"Germany","Germany_1","otu202",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",654,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Chordata","Actinopteri","Gobiiformes","Gobiidae","Pomatoschistus","Pomatoschistus minutus"
"Germany","Germany_1","otu2073",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",167,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"Germany","Germany_1","otu209",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",1522,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High","Chordata","Actinopteri","Perciformes","Cottidae","Taurulus","Taurulus bubalis"
"Germany","Germany_1","otu237",3,4,9,0.444444444444444,0.333333333333333,0.666666666666667,4,4,"4",3110,0.444444444444444,1,3,9,0.444444444444444,1,0.828532235939643,0.994958642984935,0.9,"Reliable","High","Chordata","Actinopteri","Uranoscopiformes","Ammodytidae",NA,NA
"Germany","Germany_1","otu2505",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",56,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Annelida","Polychaeta","Spionida","Spionidae",NA,NA
"Germany","Germany_1","otu2581",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",87,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
