"Country","Site","OTU","n_biosamples_positive","n_pcr_positive","n_pcr_total","mean_p_pcr","min_p_pcr","max_p_pcr","min_pcr_per_pos_biosample","max_pcr_per_pos_biosample","pcr_distribution","total_reads","p_pcr_pooled","pcr_spread_ratio","total_biosamples_at_site","total_pcr_at_site","p_empirical","theta","p_star","p_detect_site","confidence_score","reliability","confidence","Phylum","Class","Order","Family","Genus","Species"
"France","France_1","otu1548",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2020,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Bacillariophyta",NA,NA,NA,NA,NA
"France","France_1","otu1553",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",87,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1561",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",143,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu15617",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",108,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Haptophyta",NA,"Isochrysidales","Isochrysidaceae",NA,NA
"France","France_1","otu1564",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",183,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1573",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1379,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu1593",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1687,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu1596",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",82,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu16287",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",211,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu163",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",3083,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu16329",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",88,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Haptophyta",NA,"Phaeocystales",NA,NA,NA
"France","France_1","otu1636",3,9,9,1,1,1,9,9,"9",3114,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu165",3,9,9,1,1,1,9,9,"9",11632,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira profunda"
"France","France_1","otu1654",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",122,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae",NA,NA
"France","France_1","otu1672",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",102,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1685",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",184,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu171",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",109,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu172",3,9,9,1,1,1,9,9,"9",10558,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,"Pelagophyceae","Pelagomonadales","Pelagomonadaceae","Pelagomonas","Pelagomonas calceolata"
"France","France_1","otu1760",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",84,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu17646",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",78,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Nitophyllum","Nitophyllum punctatum"
"France","France_1","otu1788",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1663,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu1793",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",144,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1803",2,6,6,1,1,1,6,6,"6",1628,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu1809",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",171,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu1845",3,6,9,0.666666666666667,0.666666666666667,0.666666666666667,6,6,"6",807,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu1846",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1124,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu1855",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",105,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1901",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",122,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1906",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",146,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rhodophyta","Florideophyceae","Gigartinales","Caulacanthaceae","Caulacanthus",NA
"France","France_1","otu1946",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",125,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu1995",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",115,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2",3,9,9,1,1,1,9,9,"9",160506,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Ascidia ahodori"
"France","France_1","otu20",3,9,9,1,1,1,9,9,"9",2566,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"France","France_1","otu2003",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",84,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA
"France","France_1","otu20197",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",111,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2021",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",107,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta",NA,NA,NA,NA,NA
"France","France_1","otu20257",1,3,3,1,1,1,3,3,"3",1329,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus arcuicornis"
"France","France_1","otu207",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",1105,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu20760",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2083",1,3,3,1,1,1,3,3,"3",36825,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"France","France_1","otu2099",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",200,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,"Dictyochophyceae","Florenciellales",NA,NA,NA
"France","France_1","otu210",3,9,9,1,1,1,9,9,"9",3191,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2103",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",158,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Coscinodiscophyceae",NA,NA,NA,NA
"France","France_1","otu2137",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",202,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu2138",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",286,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu2141",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1872,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu217",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",1540,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Echinodermata","Echinoidea","Camarodonta","Echinidae","Paracentrotus","Paracentrotus lividus"
"France","France_1","otu2218",1,3,3,1,1,1,3,3,"3",422,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu222",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1750,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2225",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",136,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2228",1,2,3,0.666666666666667,0.666666666666667,0.666666666666667,2,2,"2",230,0.666666666666667,1,3,9,0.222222222222222,0.333333333333333,0.962962962962963,0.686936085096934,0.25,"Unreliable","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu22340",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",72,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu225",3,9,9,1,1,1,9,9,"9",2854,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2253",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",70,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu226",3,9,9,1,1,1,9,9,"9",2052,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2262",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",675,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high","Bacillariophyta",NA,NA,NA,NA,NA
"France","France_1","otu2298",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",83,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2314",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",78,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu23177",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",76,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2344",3,5,9,0.555555555555556,0.333333333333333,0.666666666666667,5,5,"5",833,0.555555555555556,1,3,9,0.555555555555556,1,0.912208504801097,0.999323360515401,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu23649",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",85,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Mediophyceae","Lithodesmiales",NA,NA,NA
"France","France_1","otu23727",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales",NA,NA,NA
"France","France_1","otu2379",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1116,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2380",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",112,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2382",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",366,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu24016",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",102,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu241",3,6,9,0.666666666666667,0.333333333333333,1,6,6,"6",974,0.666666666666667,1,3,9,0.666666666666667,1,0.962962962962963,0.999949194736575,0.9,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu24406",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",103,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2459",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",246,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu246",1,3,3,1,1,1,3,3,"3",405,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu2461",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",77,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu24610",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",86,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2479",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",1816,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu2492",3,3,9,0.333333333333333,0.333333333333333,0.333333333333333,3,3,"3",466,0.333333333333333,1,3,9,0.333333333333333,1,0.703703703703704,0.973987705126251,0.9,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu24998",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",103,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu25691",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",105,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu257",2,4,6,0.666666666666667,0.333333333333333,1,4,4,"4",636,0.666666666666667,1,3,9,0.444444444444444,0.666666666666667,0.962962962962963,0.954107793715577,0.65,"Marginal","High","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis thurstonii"
"France","France_1","otu2579",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",2434,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu25975",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",80,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2617",2,2,6,0.333333333333333,0.333333333333333,0.333333333333333,2,2,"2",278,0.333333333333333,1,3,9,0.222222222222222,0.666666666666667,0.703703703703704,0.850393552623904,0.65,"Unreliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu26513",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",85,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Rhodophyta","Florideophyceae",NA,NA,NA,NA
"France","France_1","otu2679",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",81,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu268",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",1723,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu27",2,6,6,1,1,1,6,6,"6",1075,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu2715",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",105,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Cnidaria","Hydrozoa",NA,NA,NA,NA
"France","France_1","otu2728",1,3,3,1,1,1,3,3,"3",1368,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu2742",2,5,6,0.833333333333333,0.666666666666667,1,5,5,"5",978,0.833333333333333,1,3,9,0.555555555555556,0.666666666666667,0.99537037037037,0.961924600990514,0.65,"Reliable","High",NA,"Choanoflagellata","Acanthoecida",NA,NA,NA
"France","France_1","otu2883",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",79,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu2898",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",77,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Haptophyta",NA,"Phaeocystales","Phaeocystaceae","Phaeocystis",NA
"France","France_1","otu29",3,9,9,1,1,1,9,9,"9",16467,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu3",3,8,9,0.888888888888889,0.666666666666667,1,8,8,"8",3506,0.888888888888889,1,3,9,0.888888888888889,1,0.998628257887517,0.999999997418825,1,"Reliable","Very high","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","Micromonas pusilla"
"France","France_1","otu301",2,3,6,0.5,0.333333333333333,0.666666666666667,3,3,"3",483,0.5,1,3,9,0.333333333333333,0.666666666666667,0.875,0.927662037037037,0.65,"Marginal","High",NA,NA,NA,NA,NA,NA
"France","France_1","otu314",3,7,9,0.777777777777778,0.666666666666667,1,7,7,"7",931,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu3166",1,3,3,1,1,1,3,3,"3",814,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona plumifera"
"France","France_1","otu3182",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",78,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu33",2,6,6,1,1,1,6,6,"6",17979,1,1,3,9,0.666666666666667,0.666666666666667,1,0.962962962962963,0.65,"Reliable","High","Arthropoda","Thecostraca","Balanomorpha","Chthamalidae","Chthamalus","Chthamalus montagui"
"France","France_1","otu331",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",95,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae",NA,NA
"France","France_1","otu3381",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",137,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu339",3,9,9,1,1,1,9,9,"9",2469,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu3397",1,3,3,1,1,1,3,3,"3",567,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea",NA
"France","France_1","otu341",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",110,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify","Arthropoda","Hexanauplia","Calanoida","Temoridae","Temora","Temora stylifera"
"France","France_1","otu348",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",88,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu3542",1,3,3,1,1,1,3,3,"3",3026,1,1,3,9,0.333333333333333,0.333333333333333,1,0.703703703703704,0.35,"Marginal","Low",NA,NA,NA,NA,NA,NA
"France","France_1","otu36",3,9,9,1,1,1,9,9,"9",1946,1,1,3,9,1,1,1,1,1,"Reliable","Very high",NA,NA,NA,NA,NA,NA
"France","France_1","otu362",3,7,9,0.777777777777778,0.333333333333333,1,7,7,"7",3626,0.777777777777778,1,3,9,0.777777777777778,1,0.989026063100137,0.999998678438507,1,"Reliable","Very high","Bacillariophyta","Mediophyceae","Hemiaulales",NA,NA,NA
"France","France_1","otu3643",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",109,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
"France","France_1","otu3801",3,9,9,1,1,1,9,9,"9",3169,1,1,3,9,1,1,1,1,1,"Reliable","Very high","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Orthopyxis","Orthopyxis everta"
"France","France_1","otu3953",1,1,3,0.333333333333333,0.333333333333333,0.333333333333333,1,1,"1",91,0.333333333333333,1,3,9,0.111111111111111,0.333333333333333,0.703703703703704,0.551543821421381,0.1,"Unreliable","Single detection - verify",NA,NA,NA,NA,NA,NA
