"Country","Site","BioSample","OTU","n_pcr_positive","n_pcr_total","p_pcr","total_reads"
"France","France_1","BGEMIS0613","otu337",3,3,1,959
"France","France_1","BGEMIS0613","otu349",1,3,0.333333333333333,823
"France","France_1","BGEMIS0613","otu4",1,3,0.333333333333333,2915
"France","France_1","BGEMIS0613","otu420",3,3,1,4835
"France","France_1","BGEMIS0613","otu498",1,3,0.333333333333333,116
"France","France_1","BGEMIS0613","otu53",1,3,0.333333333333333,4794
"France","France_1","BGEMIS0613","otu538",1,3,0.333333333333333,1264
"France","France_1","BGEMIS0613","otu58",1,3,0.333333333333333,2524
"France","France_1","BGEMIS0613","otu63",2,3,0.666666666666667,756
"France","France_1","BGEMIS0613","otu66",3,3,1,9761
"France","France_1","BGEMIS0613","otu663",3,3,1,2778
"France","France_1","BGEMIS0613","otu67",2,3,0.666666666666667,5941
"France","France_1","BGEMIS0613","otu704",1,3,0.333333333333333,1289
"France","France_1","BGEMIS0613","otu79",1,3,0.333333333333333,1809
"France","France_1","BGEMIS0613","otu828",1,3,0.333333333333333,517
"France","France_1","BGEMIS0613","otu829",1,3,0.333333333333333,290
"France","France_1","BGEMIS0613","otu908",1,3,0.333333333333333,358
"France","France_1","BGEMIS0613","otu92",1,3,0.333333333333333,676
"France","France_1","BGEMIS0613","otu95",1,3,0.333333333333333,2722
"France","France_1","BGEMIS0613","otu596",1,3,0.333333333333333,519
"France","France_1","BGEMIS0613","otu133",1,3,0.333333333333333,700
"France","France_1","BGEMIS0613","otu1402",2,3,0.666666666666667,360
"France","France_1","BGEMIS0613","otu11",1,3,0.333333333333333,2146
"France","France_1","BGEMIS0613","otu1291",1,3,0.333333333333333,297
"France","France_1","BGEMIS0613","otu437",1,3,0.333333333333333,805
"France","France_1","BGEMIS0613","otu599",1,3,0.333333333333333,459
"France","France_1","BGEMIS0613","otu871",1,3,0.333333333333333,884
"France","France_1","BGEMIS0613","otu1979",1,3,0.333333333333333,169
"France","France_1","BGEMIS0613","otu1434",1,3,0.333333333333333,538
"France","France_1","BGEMIS0613","otu1853",1,3,0.333333333333333,189
"France","France_1","BGEMIS0613","otu1875",1,3,0.333333333333333,209
"France","France_1","BGEMIS0613","otu2272",1,3,0.333333333333333,85
"France","France_1","BGEMIS0613","otu785",1,3,0.333333333333333,2597
"France","France_1","BGEMIS0613","otu966",2,3,0.666666666666667,928
"France","France_1","BGEMIS0613","otu1755",1,3,0.333333333333333,298
"France","France_1","BGEMIS0691","otu107",1,3,0.333333333333333,1299
"France","France_1","BGEMIS0691","otu1416",2,3,0.666666666666667,880
"France","France_1","BGEMIS0691","otu143",2,3,0.666666666666667,806
"France","France_1","BGEMIS0691","otu152",3,3,1,10846
"France","France_1","BGEMIS0691","otu157",3,3,1,2879
"France","France_1","BGEMIS0691","otu158",1,3,0.333333333333333,2547
"France","France_1","BGEMIS0691","otu16",1,3,0.333333333333333,440
"France","France_1","BGEMIS0691","otu1616",1,3,0.333333333333333,165
"France","France_1","BGEMIS0691","otu167",2,3,0.666666666666667,1389
"France","France_1","BGEMIS0691","otu180",1,3,0.333333333333333,70
"France","France_1","BGEMIS0691","otu184",2,3,0.666666666666667,5432
"France","France_1","BGEMIS0691","otu186",3,3,1,6911
"France","France_1","BGEMIS0691","otu197",3,3,1,2341
"France","France_1","BGEMIS0691","otu204",1,3,0.333333333333333,3532
"France","France_1","BGEMIS0691","otu222",3,3,1,3249
"France","France_1","BGEMIS0691","otu232",3,3,1,10733
"France","France_1","BGEMIS0691","otu24",3,3,1,35059
"France","France_1","BGEMIS0691","otu259",2,3,0.666666666666667,2127
"France","France_1","BGEMIS0691","otu273",2,3,0.666666666666667,2595
"France","France_1","BGEMIS0691","otu29",1,3,0.333333333333333,821
"France","France_1","BGEMIS0691","otu295",2,3,0.666666666666667,1206
"France","France_1","BGEMIS0691","otu3",1,3,0.333333333333333,47
"France","France_1","BGEMIS0691","otu308",1,3,0.333333333333333,719
"France","France_1","BGEMIS0691","otu337",3,3,1,1668
"France","France_1","BGEMIS0691","otu349",1,3,0.333333333333333,1479
"France","France_1","BGEMIS0691","otu4",1,3,0.333333333333333,1580
"France","France_1","BGEMIS0691","otu420",2,3,0.666666666666667,1606
"France","France_1","BGEMIS0691","otu498",2,3,0.666666666666667,219
"France","France_1","BGEMIS0691","otu50",2,3,0.666666666666667,2643
"France","France_1","BGEMIS0691","otu53",1,3,0.333333333333333,746
"France","France_1","BGEMIS0691","otu538",1,3,0.333333333333333,1505
"France","France_1","BGEMIS0691","otu539",1,3,0.333333333333333,1524
"France","France_1","BGEMIS0691","otu546",1,3,0.333333333333333,273
"France","France_1","BGEMIS0691","otu559",1,3,0.333333333333333,768
"France","France_1","BGEMIS0691","otu63",3,3,1,1602
"France","France_1","BGEMIS0691","otu66",3,3,1,4689
"France","France_1","BGEMIS0691","otu663",3,3,1,1027
"France","France_1","BGEMIS0691","otu67",2,3,0.666666666666667,4507
"France","France_1","BGEMIS0691","otu704",1,3,0.333333333333333,1938
"France","France_1","BGEMIS0691","otu738",2,3,0.666666666666667,327
"France","France_1","BGEMIS0691","otu828",2,3,0.666666666666667,968
"France","France_1","BGEMIS0691","otu829",1,3,0.333333333333333,148
"France","France_1","BGEMIS0691","otu860",1,3,0.333333333333333,69
"France","France_1","BGEMIS0691","otu95",1,3,0.333333333333333,971
"France","France_1","BGEMIS0691","otu1162",1,3,0.333333333333333,620
"France","France_1","BGEMIS0691","otu294",1,3,0.333333333333333,130
"France","France_1","BGEMIS0691","otu491",1,3,0.333333333333333,2451
"France","France_1","BGEMIS0691","otu590",1,3,0.333333333333333,158
"France","France_1","BGEMIS0691","otu596",3,3,1,1032
"France","France_1","BGEMIS0691","otu189",2,3,0.666666666666667,350
"France","France_1","BGEMIS0691","otu1291",1,3,0.333333333333333,76
"France","France_1","BGEMIS0691","otu2186",1,3,0.333333333333333,127
"France","France_1","BGEMIS0691","otu1773",1,3,0.333333333333333,245
"France","France_1","BGEMIS0691","otu1127",2,3,0.666666666666667,499
"France","France_1","BGEMIS0691","otu1387",3,3,1,310
"France","France_1","BGEMIS0691","otu1512",1,3,0.333333333333333,451
"France","France_1","BGEMIS0691","otu1739",1,3,0.333333333333333,149
"France","France_1","BGEMIS0691","otu1987",1,3,0.333333333333333,191
"France","France_1","BGEMIS0691","otu1993",1,3,0.333333333333333,70
"France","France_1","BGEMIS0691","otu2491",1,3,0.333333333333333,96
"France","France_1","BGEMIS0691","otu2824",1,3,0.333333333333333,67
"France","France_1","BGEMIS0691","otu785",1,3,0.333333333333333,146
"France","France_1","BGEMIS0691","otu952",3,3,1,1563
"France","France_1","BGEMIS0691","otu953",3,3,1,1432
"France","France_1","BGEMIS0691","otu966",1,3,0.333333333333333,466
"France","France_1","BGEMIS0691","otu1125",1,3,0.333333333333333,724
"France","France_1","BGEMIS0691","otu1136",1,3,0.333333333333333,418
"France","France_1","BGEMIS0691","otu2661",1,3,0.333333333333333,87
"France","France_1","BGEMIS0691","otu2180",1,3,0.333333333333333,138
"France","France_1","BGEMIS0694","otu1051",2,2,1,940
"France","France_1","BGEMIS0694","otu13",1,2,0.5,2471
"France","France_1","BGEMIS0694","otu143",2,2,1,26907
"France","France_1","BGEMIS0694","otu152",1,2,0.5,12309
"France","France_1","BGEMIS0694","otu167",1,2,0.5,7726
"France","France_1","BGEMIS0694","otu186",1,2,0.5,12998
"France","France_1","BGEMIS0694","otu19",1,2,0.5,187
"France","France_1","BGEMIS0694","otu197",2,2,1,5207
"France","France_1","BGEMIS0694","otu204",1,2,0.5,13896
"France","France_1","BGEMIS0694","otu222",2,2,1,24788
"France","France_1","BGEMIS0694","otu24",1,2,0.5,17462
"France","France_1","BGEMIS0694","otu295",1,2,0.5,1015
"France","France_1","BGEMIS0694","otu337",2,2,1,3448
"France","France_1","BGEMIS0694","otu420",1,2,0.5,6019
"France","France_1","BGEMIS0694","otu44",1,2,0.5,19650
"France","France_1","BGEMIS0694","otu476",1,2,0.5,9482
"France","France_1","BGEMIS0694","otu559",1,2,0.5,6529
"France","France_1","BGEMIS0694","otu67",1,2,0.5,1570
"France","France_1","BGEMIS0694","otu1476",1,2,0.5,129
"France","France_1","BGEMIS0694","otu189",1,2,0.5,610
"France","France_1","BGEMIS0694","otu11",1,2,0.5,20890
"France","France_1","BGEMIS0694","otu656",1,2,0.5,4307
"France","France_1","BGEMIS0694","otu928",1,2,0.5,1513
"France","France_1","BGEMIS0694","otu1874",1,2,0.5,169
"Spain","Spain_9","BGEMIS0614","otu1018",1,3,0.333333333333333,769
"Spain","Spain_9","BGEMIS0614","otu109",1,3,0.333333333333333,1213
"Spain","Spain_9","BGEMIS0614","otu13",1,3,0.333333333333333,609
"Spain","Spain_9","BGEMIS0614","otu130",1,3,0.333333333333333,843
"Spain","Spain_9","BGEMIS0614","otu1310",3,3,1,28706
"Spain","Spain_9","BGEMIS0614","otu137",1,3,0.333333333333333,966
"Spain","Spain_9","BGEMIS0614","otu140",3,3,1,4701
"Spain","Spain_9","BGEMIS0614","otu149",1,3,0.333333333333333,3123
"Spain","Spain_9","BGEMIS0614","otu151",1,3,0.333333333333333,1733
"Spain","Spain_9","BGEMIS0614","otu152",2,3,0.666666666666667,2156
"Spain","Spain_9","BGEMIS0614","otu16",2,3,0.666666666666667,790
"Spain","Spain_9","BGEMIS0614","otu182",1,3,0.333333333333333,94
"Spain","Spain_9","BGEMIS0614","otu2",3,3,1,465
"Spain","Spain_9","BGEMIS0614","otu205",1,3,0.333333333333333,242
"Spain","Spain_9","BGEMIS0614","otu24",3,3,1,5371
"Spain","Spain_9","BGEMIS0614","otu253",1,3,0.333333333333333,727
"Spain","Spain_9","BGEMIS0614","otu334",1,3,0.333333333333333,460
"Spain","Spain_9","BGEMIS0614","otu4",3,3,1,15769
"Spain","Spain_9","BGEMIS0614","otu50",2,3,0.666666666666667,2826
"Spain","Spain_9","BGEMIS0614","otu59",3,3,1,11666
"Spain","Spain_9","BGEMIS0614","otu66",1,3,0.333333333333333,628
"Spain","Spain_9","BGEMIS0614","otu668",2,3,0.666666666666667,651
"Spain","Spain_9","BGEMIS0614","otu67",2,3,0.666666666666667,3628
"Spain","Spain_9","BGEMIS0614","otu8",2,3,0.666666666666667,558
"Spain","Spain_9","BGEMIS0614","otu92",3,3,1,11357
"Spain","Spain_9","BGEMIS0614","otu1402",1,3,0.333333333333333,219
"Spain","Spain_9","BGEMIS0614","otu1019",1,3,0.333333333333333,178
"Spain","Spain_9","BGEMIS0614","otu122",1,3,0.333333333333333,959
"Spain","Spain_9","BGEMIS0614","otu857",1,3,0.333333333333333,836
"Spain","Spain_9","BGEMIS0614","otu1542",1,3,0.333333333333333,145
"Spain","Spain_9","BGEMIS0614","otu1117",1,3,0.333333333333333,575
"Spain","Spain_9","BGEMIS0614","otu679",1,3,0.333333333333333,136
"Spain","Spain_9","BGEMIS0614","otu580",1,3,0.333333333333333,764
"Spain","Spain_9","BGEMIS0614","otu1569",1,3,0.333333333333333,263
"Spain","Spain_9","BGEMIS0614","otu1916",1,3,0.333333333333333,241
"Spain","Spain_9","BGEMIS0614","otu739",3,3,1,3156
"Spain","Spain_9","BGEMIS0614","otu1372",1,3,0.333333333333333,607
"Spain","Spain_9","BGEMIS0614","otu1646",1,3,0.333333333333333,329
"Spain","Spain_9","BGEMIS0614","otu1837",1,3,0.333333333333333,223
"Spain","Spain_9","BGEMIS0614","otu2353",1,3,0.333333333333333,115
"Spain","Spain_9","BGEMIS0614","otu1466",1,3,0.333333333333333,447
"Spain","Spain_9","BGEMIS0692","otu13",1,3,0.333333333333333,709
"Spain","Spain_9","BGEMIS0692","otu130",1,3,0.333333333333333,821
"Spain","Spain_9","BGEMIS0692","otu149",2,3,0.666666666666667,1352
"Spain","Spain_9","BGEMIS0692","otu152",1,3,0.333333333333333,1827
"Spain","Spain_9","BGEMIS0692","otu186",2,3,0.666666666666667,62
"Spain","Spain_9","BGEMIS0692","otu205",3,3,1,31744
"Spain","Spain_9","BGEMIS0692","otu24",1,3,0.333333333333333,1532
"Spain","Spain_9","BGEMIS0692","otu334",1,3,0.333333333333333,672
"Spain","Spain_9","BGEMIS0692","otu4",1,3,0.333333333333333,3188
"Spain","Spain_9","BGEMIS0692","otu50",2,3,0.666666666666667,1448
"Spain","Spain_9","BGEMIS0692","otu564",1,3,0.333333333333333,1493
"Spain","Spain_9","BGEMIS0692","otu58",1,3,0.333333333333333,522
"Spain","Spain_9","BGEMIS0692","otu59",3,3,1,4638
"Spain","Spain_9","BGEMIS0692","otu67",1,3,0.333333333333333,1219
"Spain","Spain_9","BGEMIS0692","otu82",1,3,0.333333333333333,23
"Spain","Spain_9","BGEMIS0692","otu86",3,3,1,23402
"Spain","Spain_9","BGEMIS0692","otu908",2,3,0.666666666666667,1010
"Spain","Spain_9","BGEMIS0692","otu92",1,3,0.333333333333333,1212
"Spain","Spain_9","BGEMIS0692","otu1019",1,3,0.333333333333333,121
"Spain","Spain_9","BGEMIS0692","otu857",2,3,0.666666666666667,701
"Spain","Spain_9","BGEMIS0692","otu1117",2,3,0.666666666666667,676
"Spain","Spain_9","BGEMIS0692","otu1916",1,3,0.333333333333333,24
"Spain","Spain_9","BGEMIS0692","otu2259",1,3,0.333333333333333,56
"Spain","Spain_9","BGEMIS0692","otu1013",1,3,0.333333333333333,177
"Spain","Spain_9","BGEMIS0692","otu3154",1,3,0.333333333333333,50
"Spain","Spain_9","BGEMIS0699","otu140",1,1,1,16855
"Spain","Spain_9","BGEMIS0699","otu2",1,1,1,165
"Spain","Spain_9","BGEMIS0699","otu3",1,1,1,156
"Spain","Spain_9","BGEMIS0699","otu328",1,1,1,22229
"Portugal","Portugal_1","BGEMIS0616","otu107",2,3,0.666666666666667,899
"Portugal","Portugal_1","BGEMIS0616","otu126",1,3,0.333333333333333,49
"Portugal","Portugal_1","BGEMIS0616","otu140",2,3,0.666666666666667,443
"Portugal","Portugal_1","BGEMIS0616","otu151",3,3,1,695
"Portugal","Portugal_1","BGEMIS0616","otu165",3,3,1,1539
"Portugal","Portugal_1","BGEMIS0616","otu197",3,3,1,282
"Portugal","Portugal_1","BGEMIS0616","otu204",2,3,0.666666666666667,497
"Portugal","Portugal_1","BGEMIS0616","otu229",3,3,1,390
"Portugal","Portugal_1","BGEMIS0616","otu24",2,3,0.666666666666667,241
"Portugal","Portugal_1","BGEMIS0616","otu259",1,3,0.333333333333333,89
"Portugal","Portugal_1","BGEMIS0616","otu26",3,3,1,1310
"Portugal","Portugal_1","BGEMIS0616","otu263",1,3,0.333333333333333,103
"Portugal","Portugal_1","BGEMIS0616","otu28",1,3,0.333333333333333,33
"Portugal","Portugal_1","BGEMIS0616","otu295",2,3,0.666666666666667,321
"Portugal","Portugal_1","BGEMIS0616","otu3",2,3,0.666666666666667,418
"Portugal","Portugal_1","BGEMIS0616","otu31",3,3,1,4836
"Portugal","Portugal_1","BGEMIS0616","otu351",1,3,0.333333333333333,122
"Portugal","Portugal_1","BGEMIS0616","otu369",3,3,1,943
"Portugal","Portugal_1","BGEMIS0616","otu4",3,3,1,3750
"Portugal","Portugal_1","BGEMIS0616","otu41",2,3,0.666666666666667,165
"Portugal","Portugal_1","BGEMIS0616","otu421",3,3,1,1447
"Portugal","Portugal_1","BGEMIS0616","otu443",3,3,1,233
"Portugal","Portugal_1","BGEMIS0616","otu498",2,3,0.666666666666667,80
"Portugal","Portugal_1","BGEMIS0616","otu59",3,3,1,3635
"Portugal","Portugal_1","BGEMIS0616","otu592",2,3,0.666666666666667,254
"Portugal","Portugal_1","BGEMIS0616","otu600",1,3,0.333333333333333,109
"Portugal","Portugal_1","BGEMIS0616","otu66",3,3,1,1621
"Portugal","Portugal_1","BGEMIS0616","otu660",1,3,0.333333333333333,55
"Portugal","Portugal_1","BGEMIS0616","otu11",1,3,0.333333333333333,42
"Portugal","Portugal_1","BGEMIS0616","otu305",1,3,0.333333333333333,119
"Portugal","Portugal_1","BGEMIS0616","otu543",3,3,1,1469
"Portugal","Portugal_1","BGEMIS0616","otu1910",1,3,0.333333333333333,58
"Portugal","Portugal_1","BGEMIS0616","otu549",1,3,0.333333333333333,97
"Portugal","Portugal_1","BGEMIS0616","otu2736",1,3,0.333333333333333,27
"Portugal","Portugal_1","BGEMIS0616","otu3107",1,3,0.333333333333333,41
"Portugal","Portugal_1","BGEMIS0617","otu1020",1,3,0.333333333333333,27
"Portugal","Portugal_1","BGEMIS0617","otu107",3,3,1,1903
"Portugal","Portugal_1","BGEMIS0617","otu140",3,3,1,338
"Portugal","Portugal_1","BGEMIS0617","otu151",3,3,1,626
"Portugal","Portugal_1","BGEMIS0617","otu165",3,3,1,2099
"Portugal","Portugal_1","BGEMIS0617","otu186",1,3,0.333333333333333,38
"Portugal","Portugal_1","BGEMIS0617","otu204",1,3,0.333333333333333,174
"Portugal","Portugal_1","BGEMIS0617","otu229",2,3,0.666666666666667,285
"Portugal","Portugal_1","BGEMIS0617","otu23",1,3,0.333333333333333,50
"Portugal","Portugal_1","BGEMIS0617","otu24",1,3,0.333333333333333,46
"Portugal","Portugal_1","BGEMIS0617","otu259",1,3,0.333333333333333,14
"Portugal","Portugal_1","BGEMIS0617","otu26",3,3,1,217
"Portugal","Portugal_1","BGEMIS0617","otu295",3,3,1,200
"Portugal","Portugal_1","BGEMIS0617","otu31",3,3,1,3615
"Portugal","Portugal_1","BGEMIS0617","otu326",1,3,0.333333333333333,38
"Portugal","Portugal_1","BGEMIS0617","otu349",1,3,0.333333333333333,60
"Portugal","Portugal_1","BGEMIS0617","otu351",2,3,0.666666666666667,172
"Portugal","Portugal_1","BGEMIS0617","otu4",3,3,1,1021
"Portugal","Portugal_1","BGEMIS0617","otu41",3,3,1,21213
"Portugal","Portugal_1","BGEMIS0617","otu421",3,3,1,1066
"Portugal","Portugal_1","BGEMIS0617","otu443",1,3,0.333333333333333,32
"Portugal","Portugal_1","BGEMIS0617","otu498",1,3,0.333333333333333,42
"Portugal","Portugal_1","BGEMIS0617","otu50",3,3,1,306
"Portugal","Portugal_1","BGEMIS0617","otu59",3,3,1,2318
"Portugal","Portugal_1","BGEMIS0617","otu592",3,3,1,124
"Portugal","Portugal_1","BGEMIS0617","otu600",2,3,0.666666666666667,127
"Portugal","Portugal_1","BGEMIS0617","otu62",3,3,1,9342
"Portugal","Portugal_1","BGEMIS0617","otu635",1,3,0.333333333333333,40
"Portugal","Portugal_1","BGEMIS0617","otu66",3,3,1,744
"Portugal","Portugal_1","BGEMIS0617","otu684",1,3,0.333333333333333,106
"Portugal","Portugal_1","BGEMIS0617","otu780",2,3,0.666666666666667,130
"Portugal","Portugal_1","BGEMIS0617","otu89",1,3,0.333333333333333,54
"Portugal","Portugal_1","BGEMIS0617","otu700",1,3,0.333333333333333,73
"Portugal","Portugal_1","BGEMIS0617","otu660",1,3,0.333333333333333,57
"Portugal","Portugal_1","BGEMIS0617","otu2699",1,3,0.333333333333333,134
"Portugal","Portugal_1","BGEMIS0617","otu305",1,3,0.333333333333333,84
"Portugal","Portugal_1","BGEMIS0617","otu543",2,3,0.666666666666667,474
"Portugal","Portugal_1","BGEMIS0617","otu2568",1,3,0.333333333333333,26
"Portugal","Portugal_1","BGEMIS0617","otu2770",1,3,0.333333333333333,23
"Portugal","Portugal_1","BGEMIS0617","otu4183",1,3,0.333333333333333,13
"Portugal","Portugal_1","BGEMIS0617","otu4550",1,3,0.333333333333333,49
"Portugal","Portugal_1","BGEMIS0617","otu549",1,3,0.333333333333333,40
"Portugal","Portugal_1","BGEMIS0617","otu3708",1,3,0.333333333333333,32
"Portugal","Portugal_1","BGEMIS0618","otu107",3,3,1,1543
"Portugal","Portugal_1","BGEMIS0618","otu1072",1,3,0.333333333333333,31
"Portugal","Portugal_1","BGEMIS0618","otu140",1,3,0.333333333333333,128
"Portugal","Portugal_1","BGEMIS0618","otu151",2,3,0.666666666666667,714
"Portugal","Portugal_1","BGEMIS0618","otu165",3,3,1,1595
"Portugal","Portugal_1","BGEMIS0618","otu182",2,3,0.666666666666667,67
"Portugal","Portugal_1","BGEMIS0618","otu186",1,3,0.333333333333333,81
"Portugal","Portugal_1","BGEMIS0618","otu197",1,3,0.333333333333333,51
"Portugal","Portugal_1","BGEMIS0618","otu204",2,3,0.666666666666667,551
"Portugal","Portugal_1","BGEMIS0618","otu215",1,3,0.333333333333333,160
"Portugal","Portugal_1","BGEMIS0618","otu23",1,3,0.333333333333333,47
"Portugal","Portugal_1","BGEMIS0618","otu24",2,3,0.666666666666667,1241
"Portugal","Portugal_1","BGEMIS0618","otu26",1,3,0.333333333333333,106
"Portugal","Portugal_1","BGEMIS0618","otu295",3,3,1,522
"Portugal","Portugal_1","BGEMIS0618","otu3",3,3,1,1659
"Portugal","Portugal_1","BGEMIS0618","otu31",3,3,1,16341
"Portugal","Portugal_1","BGEMIS0618","otu349",1,3,0.333333333333333,168
"Portugal","Portugal_1","BGEMIS0618","otu369",3,3,1,675
"Portugal","Portugal_1","BGEMIS0618","otu4",3,3,1,27673
"Portugal","Portugal_1","BGEMIS0618","otu41",1,3,0.333333333333333,72
"Portugal","Portugal_1","BGEMIS0618","otu421",3,3,1,7079
"Portugal","Portugal_1","BGEMIS0618","otu443",1,3,0.333333333333333,45
"Portugal","Portugal_1","BGEMIS0618","otu477",1,3,0.333333333333333,129
"Portugal","Portugal_1","BGEMIS0618","otu50",1,3,0.333333333333333,518
"Portugal","Portugal_1","BGEMIS0618","otu59",3,3,1,11106
"Portugal","Portugal_1","BGEMIS0618","otu592",2,3,0.666666666666667,315
"Portugal","Portugal_1","BGEMIS0618","otu600",2,3,0.666666666666667,309
"Portugal","Portugal_1","BGEMIS0618","otu63",1,3,0.333333333333333,57
"Portugal","Portugal_1","BGEMIS0618","otu635",1,3,0.333333333333333,287
"Portugal","Portugal_1","BGEMIS0618","otu66",3,3,1,5476
"Portugal","Portugal_1","BGEMIS0618","otu61",1,3,0.333333333333333,486
"Portugal","Portugal_1","BGEMIS0618","otu660",2,3,0.666666666666667,209
"Portugal","Portugal_1","BGEMIS0618","otu11",1,3,0.333333333333333,38
"Portugal","Portugal_1","BGEMIS0618","otu543",3,3,1,3057
"Portugal","Portugal_1","BGEMIS0618","otu1577",1,3,0.333333333333333,374
"Portugal","Portugal_1","BGEMIS0618","otu1885",1,3,0.333333333333333,146
"Portugal","Portugal_1","BGEMIS0618","otu2399",1,3,0.333333333333333,115
"Portugal","Portugal_1","BGEMIS0618","otu2901",1,3,0.333333333333333,56
"Portugal","Portugal_1","BGEMIS0618","otu3476",1,3,0.333333333333333,42
"Portugal","Portugal_1","BGEMIS0618","otu4004",1,3,0.333333333333333,27
"Portugal","Portugal_1","BGEMIS0618","otu549",1,3,0.333333333333333,66
"Portugal","Portugal_1","BGEMIS0618","otu888",1,3,0.333333333333333,56
"Portugal","Portugal_1","BGEMIS0618","otu894",2,3,0.666666666666667,242
"Portugal","Portugal_1","BGEMIS0618","otu2736",1,3,0.333333333333333,58
"Portugal","Portugal_1","BGEMIS0618","otu4184",1,3,0.333333333333333,27
"Portugal","Portugal_1","BGEMIS0618","otu2107",1,3,0.333333333333333,167
"Netherlands","Netherlands_1","BGEMIS0619","otu117",1,3,0.333333333333333,7
"Netherlands","Netherlands_1","BGEMIS0619","otu127",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu137",2,3,0.666666666666667,689
"Netherlands","Netherlands_1","BGEMIS0619","otu1698",1,3,0.333333333333333,8
"Netherlands","Netherlands_1","BGEMIS0619","otu176",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu179",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu182",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu183",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu210",1,3,0.333333333333333,10
"Netherlands","Netherlands_1","BGEMIS0619","otu22",1,3,0.333333333333333,17
"Netherlands","Netherlands_1","BGEMIS0619","otu246",1,3,0.333333333333333,5
"Netherlands","Netherlands_1","BGEMIS0619","otu251",1,3,0.333333333333333,5
"Netherlands","Netherlands_1","BGEMIS0619","otu26",3,3,1,28
"Netherlands","Netherlands_1","BGEMIS0619","otu28",3,3,1,77
"Netherlands","Netherlands_1","BGEMIS0619","otu32",1,3,0.333333333333333,11
"Netherlands","Netherlands_1","BGEMIS0619","otu326",1,3,0.333333333333333,24
"Netherlands","Netherlands_1","BGEMIS0619","otu334",1,3,0.333333333333333,5
"Netherlands","Netherlands_1","BGEMIS0619","otu35",1,3,0.333333333333333,8
"Netherlands","Netherlands_1","BGEMIS0619","otu352",2,3,0.666666666666667,38
"Netherlands","Netherlands_1","BGEMIS0619","otu400",2,3,0.666666666666667,28
"Netherlands","Netherlands_1","BGEMIS0619","otu42",3,3,1,2921
"Netherlands","Netherlands_1","BGEMIS0619","otu49",2,3,0.666666666666667,11
"Netherlands","Netherlands_1","BGEMIS0619","otu54",3,3,1,3419
"Netherlands","Netherlands_1","BGEMIS0619","otu6",3,3,1,157
"Netherlands","Netherlands_1","BGEMIS0619","otu635",3,3,1,563
"Netherlands","Netherlands_1","BGEMIS0619","otu736",3,3,1,1184
"Netherlands","Netherlands_1","BGEMIS0619","otu78",3,3,1,1656
"Netherlands","Netherlands_1","BGEMIS0619","otu872",3,3,1,440
"Netherlands","Netherlands_1","BGEMIS0619","otu118",3,3,1,40
"Netherlands","Netherlands_1","BGEMIS0619","otu375",1,3,0.333333333333333,103
"Netherlands","Netherlands_1","BGEMIS0619","otu584",3,3,1,782
"Netherlands","Netherlands_1","BGEMIS0619","otu627",3,3,1,1184
"Netherlands","Netherlands_1","BGEMIS0619","otu138",1,3,0.333333333333333,43
"Netherlands","Netherlands_1","BGEMIS0619","otu806",2,3,0.666666666666667,72
"Netherlands","Netherlands_1","BGEMIS0619","otu268",1,3,0.333333333333333,5
"Netherlands","Netherlands_1","BGEMIS0619","otu2998",1,3,0.333333333333333,7
"Netherlands","Netherlands_1","BGEMIS0619","otu1573",1,3,0.333333333333333,16
"Netherlands","Netherlands_1","BGEMIS0619","otu701",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0619","otu1148",1,3,0.333333333333333,18
"Netherlands","Netherlands_1","BGEMIS0619","otu2142",1,3,0.333333333333333,7
"Netherlands","Netherlands_1","BGEMIS0619","otu748",3,3,1,388
"Netherlands","Netherlands_1","BGEMIS0619","otu1699",1,3,0.333333333333333,13
"Netherlands","Netherlands_1","BGEMIS0619","otu904",1,3,0.333333333333333,129
"Netherlands","Netherlands_1","BGEMIS0619","otu6027",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0620","otu120",1,3,0.333333333333333,10
"Netherlands","Netherlands_1","BGEMIS0620","otu134",2,3,0.666666666666667,18
"Netherlands","Netherlands_1","BGEMIS0620","otu137",3,3,1,1971
"Netherlands","Netherlands_1","BGEMIS0620","otu1698",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0620","otu192",1,3,0.333333333333333,7
"Netherlands","Netherlands_1","BGEMIS0620","otu214",1,3,0.333333333333333,76
"Netherlands","Netherlands_1","BGEMIS0620","otu285",1,3,0.333333333333333,11
"Netherlands","Netherlands_1","BGEMIS0620","otu326",1,3,0.333333333333333,10
"Netherlands","Netherlands_1","BGEMIS0620","otu400",2,3,0.666666666666667,64
"Netherlands","Netherlands_1","BGEMIS0620","otu41",1,3,0.333333333333333,4
"Netherlands","Netherlands_1","BGEMIS0620","otu412",1,3,0.333333333333333,6
"Netherlands","Netherlands_1","BGEMIS0620","otu54",3,3,1,5995
"Netherlands","Netherlands_1","BGEMIS0620","otu6",2,3,0.666666666666667,135
